PVSYST 7.4.7
,File,File date,Description
Project,standalonw with shading 24-02-2026_Project.PRJ,25/03/26 16h53,standalonw with shading 24-02-2026,
Geographical Site,George Town_MN81.SIT,25/03/26 16h53,George Town;India;Asia;,
Weather data,George Town_MN81_SYN.MET,29/12/25 19h12,George Town;Meteonorm 8.1 (1996-2015);Synthetic,
Simulation variant,standalonw with shading 24-02-2026_Project.VC0,25/03/26 16h53,New simulation variant,
Simulation date,,25/03/26 21h05

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,GlobHor,T_Amb,WindVel,GlobInc,TArray,E_Solar
    ,W/m²,°C,m/s,W/m²,°C,kW

19/02/90 16:00,343.09,31.14,0.6999,439.34,46.105,143.3
19/02/90 17:00,117.49,29.97,0.2,179.4,35.178,47.609
19/02/90 18:00,0.1956,28.69,0.4,0,0,0
19/02/90 19:00,0,27.9,0.8999,0,0,0
19/02/90 20:00,0,27.1,1.5001,0,0,0
19/02/90 21:00,0,26.3,0.3,0,0,0
19/02/90 22:00,0,25.51,0.4999,0,0,0
19/02/90 23:00,0,24.71,0.2,0,0,0
20/02/90 00:00,0,24.15,0.2,0,0,0
20/02/90 01:00,0,23.36,0.2,0,0,0
20/02/90 02:00,0,22.58,0.4999,0,0,0
20/02/90 03:00,0,22.16,0.4,0,0,0
20/02/90 04:00,0,21.75,0.2,0,0,0
20/02/90 05:00,0,21.46,0.4999,0,0,0
20/02/90 06:00,2.8033,21.48,0.8999,0,0,0
20/02/90 07:00,169.7,23.18,0.4999,155.7,27.379,38.331
20/02/90 08:00,405.91,25.11,0.3,399.78,38.076,128.36
20/02/90 09:00,628.2,27.05,0.4999,639.09,49.166,210.39
20/02/90 10:00,795.4,28.81,1.5001,828.02,58.113,265.08
20/02/90 11:00,896.5,30.27,2.8999,951.96,64.633,299.32
20/02/90 12:00,929.4,31.39,2.8999,1007.7,68.356,315.08
20/02/90 13:00,889.6,32.13,3.8,988.35,68.447,309.68
20/02/90 14:00,775.6,32.47,3.1001,886.14,64.882,282.71
20/02/90 15:00,592.99,32.38,3.8,710.32,57.98,232.75
20/02/90 16:00,359.6,31.64,2.4999,467.2,47.587,151.92
20/02/90 17:00,127.91,30.43,4.1,205.5,36.305,54.557
20/02/90 18:00,0.2934,29.09,4.7999,0,0,0
20/02/90 19:00,0,28.35,5.2001,0,0,0
20/02/90 20:00,0,27.6,3.1001,0,0,0
20/02/90 21:00,0,26.86,1.1001,0,0,0
20/02/90 22:00,0,26.11,0.6999,0,0,0
20/02/90 23:00,0,25.37,0.8999,0,0,0
21/02/90 00:00,0,24.8,0.8999,0,0,0
21/02/90 01:00,0,24.32,1.2001,0,0,0
21/02/90 02:00,0,23.64,2.1,0,0,0
21/02/90 03:00,0,23.29,2.1,0,0,0
21/02/90 04:00,0,22.94,2.4999,0,0,0
21/02/90 05:00,0,22.69,2.3,0,0,0
21/02/90 06:00,3.1944,22.74,1.7,0,0,0
21/02/90 07:00,141.6,24.16,1.7,131.39,27.972,33.893
21/02/90 08:00,348,25.73,1.2001,342.68,36.926,110.8
21/02/90 09:00,517.21,27.32,1.5001,520.17,45.164,172.53
21/02/90 10:00,700.3,28.93,5.2001,724.06,54.366,235.27
21/02/90 11:00,802.29,30.31,3.1001,845.33,60.56,270.16
21/02/90 12:00,874.49,31.47,7.3001,943.36,65.907,298.08
21/02/90 13:00,856.89,32.3,5.5001,945.94,66.906,298.02
21/02/90 14:00,749.89,32.63,4.1,853.18,63.743,273.33
21/02/90 15:00,549.61,32.58,3.8,651.63,55.961,215.18
21/02/90 16:00,326.21,32.02,2.1,409.68,45.986,133.49
21/02/90 17:00,117.2,30.93,1.9,167.63,35.898,44.81
21/02/90 18:00,0.5052,29.72,0.7999,0,0,0
21/02/90 19:00,0,28.96,1.5001,0,0,0
21/02/90 20:00,0,28.2,0.7999,0,0,0
21/02/90 21:00,0,27.43,0.4999,0,0,0
21/02/90 22:00,0,26.67,0.4,0,0,0
21/02/90 23:00,0,25.91,0.4999,0,0,0
22/02/90 00:00,0,25.25,0.4999,0,0,0
22/02/90 01:00,0,24.53,0.3,0,0,0
22/02/90 02:00,0,23.85,0.1,0,0,0
22/02/90 03:00,0,23.4,0.2,0,0,0
22/02/90 04:00,0,22.94,0,0,0,0
22/02/90 05:00,0,22.62,0,0,0,0
22/02/90 06:00,2.9011,22.61,0.1,0,0,0
22/02/90 07:00,156.59,24.25,0.2,144.54,28.354,37.066
22/02/90 08:00,382.19,26.03,0.3,374.22,38.237,120.48
22/02/90 09:00,600.51,28,0.5999,608.79,49.057,200.55
22/02/90 10:00,786.4,29.88,3.1001,815.02,58.736,260.4
22/02/90 11:00,877.2,31.4,3.1001,926.54,64.811,291.14
22/02/90 12:00,888.2,32.5,1.4001,954.13,67.305,299.07
22/02/90 13:00,822.41,33.1,0.9999,901.61,65.953,284.9
22/02/90 14:00,732.6,33.43,0.9999,829.02,63.606,265.59
22/02/90 15:00,552.8,33.25,1.2001,652.82,56.679,214.88
22/02/90 16:00,339.39,32.49,3.8,425.21,47.001,138.21
22/02/90 17:00,118.19,31.22,6,164.17,36.118,43.993
22/02/90 18:00,0.4075,29.84,7.3001,0,0,0
22/02/90 19:00,0,28.93,6.5999,0,0,0
22/02/90 20:00,0,28.03,1.7,0,0,0
22/02/90 21:00,0,27.13,1.5001,0,0,0
22/02/90 22:00,0,26.23,1.4001,0,0,0
22/02/90 23:00,0,25.32,0.8999,0,0,0
23/02/90 00:00,0,24.73,1.5001,0,0,0
23/02/90 01:00,0,24.21,0.4,0,0,0
23/02/90 02:00,0,23.5,1.9,0,0,0
23/02/90 03:00,0,23.13,4.4,0,0,0
23/02/90 04:00,0,22.76,3.8,0,0,0
23/02/90 05:00,0,22.5,3.1001,0,0,0
23/02/90 06:00,2.7055,22.53,2.4999,0,0,0
23/02/90 07:00,140.1,23.91,2.6999,130.88,27.886,35.73
23/02/90 08:00,345.5,25.47,8.2,336.97,36.515,109.46
23/02/90 09:00,542.5,27.14,4.4,547.14,45.962,181.53
23/02/90 10:00,694.4,28.67,2.6999,715.99,53.839,233.45
23/02/90 11:00,792.3,29.98,3.5001,833.08,59.8,267.43
23/02/90 12:00,827.6,31,1.5001,888.81,63.318,284.07
23/02/90 13:00,776.3,31.64,1.9,849.3,62.469,272.61
23/02/90 14:00,665.8,31.91,3.1001,745.91,58.85,243.55
23/02/90 15:00,500.09,31.79,2.3,576.67,52.294,192.16
23/02/90 16:00,291.7,31.11,2.6999,348.86,42.974,114.34
23/02/90 17:00,101.29,30.06,2.4999,137.34,34.191,36.128
23/02/90 18:00,0.2934,28.93,0.4999,0,0,0
23/02/90 19:00,0,28.19,0.4,0,0,0
23/02/90 20:00,0,27.44,0.9999,0,0,0
23/02/90 21:00,0,26.7,0.4,0,0,0
23/02/90 22:00,0,25.96,0.1,0,0,0
23/02/90 23:00,0,25.22,0.3,0,0,0
24/02/90 00:00,0,24.59,0.2,0,0,0
24/02/90 01:00,0,24.01,0.1,0,0,0
24/02/90 02:00,0,23.26,0.2,0,0,0
24/02/90 03:00,0,22.86,0.1,0,0,0
24/02/90 04:00,0,22.47,0.1,0,0,0
24/02/90 05:00,0,22.2,0.4,0,0,0
24/02/90 06:00,3.0967,22.23,1.2001,0,0,0
24/02/90 07:00,152.19,23.74,4.1,139.41,27.703,35.622
24/02/90 08:00,370.6,25.45,2.1,361.95,37.294,117.28
24/02/90 09:00,586.8,27.28,2.3,590.89,47.684,195.51
24/02/90 10:00,765.3,29.01,3.1001,789.84,56.933,254.43
24/02/90 11:00,882.9,30.51,2.6999,928.97,63.989,292.88
24/02/90 12:00,884.09,31.58,3.5001,951.17,66.363,300.27
24/02/90 13:00,843.2,32.28,3.5001,925.93,66.115,292.8
24/02/90 14:00,719.3,32.45,4.7999,813.42,62.048,262.66
24/02/90 15:00,558.41,32.47,4.7999,657.16,56.052,216.88
24/02/90 16:00,343.3,31.79,3.5001,428.55,46.418,139.75
24/02/90 17:00,121.7,30.65,2.3,173.46,35.781,46.604
24/02/90 18:00,0.7008,29.39,1.5001,0,0,0
24/02/90 19:00,0,28.61,3.5001,0,0,0
24/02/90 20:00,0,27.84,2.3,0,0,0
24/02/90 21:00,0,27.06,2.3,0,0,0
24/02/90 22:00,0,26.29,0.4999,0,0,0
24/02/90 23:00,0,25.51,0.4999,0,0,0
25/02/90 00:00,0,24.89,0.4,0,0,0
25/02/90 01:00,0,24.34,0.8999,0,0,0
25/02/90 02:00,0,23.58,1.9,0,0,0
25/02/90 03:00,0,23.19,4.4,0,0,0
25/02/90 04:00,0,22.79,3.5001,0,0,0
25/02/90 05:00,0,22.51,2.1,0,0,0
25/02/90 06:00,3.5041,22.55,0.5999,0,0,0
25/02/90 07:00,149.99,24.06,0.8999,137.07,28.041,35.757
25/02/90 08:00,320.7,25.44,0.9999,311.52,35.726,102.01
25/02/90 09:00,516.41,27.04,1.2001,516.18,44.751,171.56
25/02/90 10:00,639.9,28.44,1.9,652.13,51.209,214.4
25/02/90 11:00,793.61,29.84,2.1,831.14,59.575,266.98
25/02/90 12:00,822.19,30.9,2.1,880.32,62.893,281.91
25/02/90 13:00,764.11,31.55,2.3,831.11,61.643,267.41
25/02/90 14:00,735.6,31.99,1.7,829.82,62.181,267.56
25/02/90 15:00,569.39,32.04,1.1001,670.04,56.103,221.13
25/02/90 16:00,372.4,31.56,1.4001,469.36,47.601,152.83
25/02/90 17:00,130.3,30.53,1.7,187.85,36.054,50.81
25/02/90 18:00,1.092,29.34,0.5999,0,0,0
25/02/90 19:00,0,28.54,0.5999,0,0,0
25/02/90 20:00,0,27.74,1.2001,0,0,0
25/02/90 21:00,0,26.94,0.4999,0,0,0
25/02/90 22:00,0,26.14,0.2,0,0,0
25/02/90 23:00,0,25.34,0.3,0,0,0
26/02/90 00:00,0,24.68,0.1,0,0,0
26/02/90 01:00,0,24.05,0,0,0,0
26/02/90 02:00,0,23.24,0.5999,0,0,0
26/02/90 03:00,0,22.8,0.8999,0,0,0
26/02/90 04:00,0,22.37,0.4,0,0,0
26/02/90 05:00,0,22.06,0.1,0,0,0
26/02/90 06:00,3.4063,22.07,0.1,0,0,0
26/02/90 07:00,152.19,23.52,0,138.95,27.51,35.965
26/02/90 08:00,362.5,25.15,0,352.74,36.715,114.72
26/02/90 09:00,560.8,26.82,0,562.69,46.203,186.85
26/02/90 10:00,714.2,28.34,0.3,733.41,54.188,239.17
26/02/90 11:00,814.91,29.64,0.6999,853.51,60.244,273.6
26/02/90 12:00,832.4,30.59,0.4999,890.17,62.954,284.95
26/02/90 13:00,787.1,31.19,1.2001,857.75,62.33,275.44
26/02/90 14:00,679.7,31.44,1.9,759.38,58.893,247.98
26/02/90 15:00,510.2,31.28,3.1001,586.07,52.13,195.63
26/02/90 16:00,298.79,30.56,2.6999,355.84,42.667,116.95
26/02/90 17:00,102.79,29.47,2.6999,139.21,33.645,36.724
26/02/90 18:00,0.2934,28.29,5.2001,0,0,0
26/02/90 19:00,0,27.9,3.1001,0,0,0
26/02/90 20:00,0,27.51,0.9999,0,0,0
26/02/90 21:00,0,27.12,1.7,0,0,0
26/02/90 22:00,0,26.73,0.5999,0,0,0
26/02/90 23:00,0,26.34,0.4,0,0,0
27/02/90 00:00,0,26.2,0.4999,0,0,0
27/02/90 01:00,0,26.06,0.4999,0,0,0
27/02/90 02:00,0,25.93,1.4001,0,0,0
27/02/90 03:00,0,25.51,0.6999,0,0,0
27/02/90 04:00,0,25.79,2.1,0,0,0
27/02/90 05:00,0,25.74,1.1001,0,0,0
27/02/90 06:00,1.3039,25.77,1.5001,0,0,0
27/02/90 07:00,60.694,26.34,0.6999,58.558,28.326,13.669
27/02/90 08:00,156.4,26.87,0.4,151.16,31.946,47.006
27/02/90 09:00,249.9,27.89,0.4999,242.87,36.079,79.674
27/02/90 10:00,319,28.74,0.7999,311.87,39.299,103.07
27/02/90 11:00,396.09,29.53,1.1001,390.06,42.814,128.69
27/02/90 12:00,406.1,30.1,0.9999,410.3,44.279,136.72
27/02/90 13:00,371.6,30.24,1.5001,368.94,42.842,121.82
27/02/90 14:00,338.69,30.48,1.4001,337.96,42.025,111.65
27/02/90 15:00,263.7,30.61,0.9999,263.96,39.6,86.608
27/02/90 16:00,165.39,30.26,2.6999,166.05,35.873,51.826
27/02/90 17:00,57.092,29.23,2.8999,56.526,31.139,12.565
27/02/90 18:00,0.5052,29.22,2.1,0,0,0
27/02/90 19:00,0,28.93,2.8999,0,0,0
27/02/90 20:00,0,28.64,2.3,0,0,0
27/02/90 21:00,0,27.85,3.5001,0,0,0
27/02/90 22:00,0,26,4.7999,0,0,0
27/02/90 23:00,0,26.69,2.6999,0,0,0
28/02/90 00:00,0,27.2,3.1001,0,0,0
28/02/90 01:00,0,27.05,5.2001,0,0,0
28/02/90 02:00,0,26.76,5.2001,0,0,0
28/02/90 03:00,0,26.59,5.2001,0,0,0
28/02/90 04:00,0,26.43,3.1001,0,0,0
28/02/90 05:00,0,26.4,2.1,0,0,0
28/02/90 06:00,1.4016,26.45,3.8,0,0,0
28/02/90 07:00,78.704,27.21,4.1,75.644,29.752,19.555
28/02/90 08:00,32.906,27.19,3.1001,31.841,28.284,4.3855
28/02/90 09:00,51.307,27.28,1.9,49.617,28.97,10.412
28/02/90 10:00,65.698,27.4,0.4999,63.6,29.56,15.422
28/02/90 11:00,381.8,28.49,0.2,382.12,41.606,127.74
28/02/90 12:00,218.49,28.84,0.1,214.24,36.106,69.794
28/02/90 13:00,467.4,29.7,0.2,479.04,46.354,159.81
28/02/90 14:00,500.4,30.44,0.1,531.99,49.158,177.75
28/02/90 15:00,617.5,31.27,0.1,718.67,57.073,235.55
28/02/90 16:00,369.59,31.51,0.3,451.44,46.931,147.22
28/02/90 17:00,130.3,31.2,0.2,174.54,36.44,47.622
28/02/90 18:00,4.6939,30.63,0.3,0,0,0
28/02/90 19:00,0,30.02,0.5999,0,0,0
28/02/90 20:00,0,29.41,1.1001,0,0,0
28/02/90 21:00,0,28.79,0.8999,0,0,0
28/02/90 22:00,0,28.18,2.1,0,0,0
28/02/90 23:00,0,27.57,1.9,0,0,0
01/03/90 00:00,0,26.85,1.8,0,0,0
01/03/90 01:00,0,26.08,1.1001,0,0,0
01/03/90 02:00,0,25.31,0.7999,0,0,0
01/03/90 03:00,0,24.91,0.8999,0,0,0
01/03/90 04:00,0,24.65,0.4999,0,0,0
01/03/90 05:00,0,24.32,0.5999,0,0,0
01/03/90 06:00,4.5961,24.36,0.4999,0,0,0
01/03/90 07:00,160.6,25.46,0.6999,144.63,29.618,37.39
01/03/90 08:00,347.3,26.84,1.6001,335.03,37.895,108.84
01/03/90 09:00,559.6,28.36,1.2001,558.61,47.637,184.53
01/03/90 10:00,713.09,29.75,2.5999,728.3,55.454,236.47
01/03/90 11:00,764.4,30.8,2.7999,795.97,59.282,256.48
01/03/90 12:00,786.21,31.59,5.1001,834.34,61.801,268.22
01/03/90 13:00,749.7,32.1,6.5999,802.86,61.028,258.19
01/03/90 14:00,635.91,32.28,6,694.11,57.154,227.23
01/03/90 15:00,492.6,32.15,2.2,552.48,51.719,183.73
01/03/90 16:00,299.49,31.56,1.4001,353.67,43.612,115.86
01/03/90 17:00,104.6,30.61,1.2001,139.86,34.815,36.8
01/03/90 18:00,0.4075,29.58,0.8999,0,0,0
01/03/90 19:00,0,28.82,0.4999,0,0,0
01/03/90 20:00,0,28.06,0.2,0,0,0
01/03/90 21:00,0,27.3,0.2,0,0,0
01/03/90 22:00,0,26.54,0.3,0,0,0
01/03/90 23:00,0,25.78,0.3,0,0,0
02/03/90 00:00,0,25.23,0.1,0,0,0
02/03/90 01:00,0,24.66,0.7999,0,0,0
02/03/90 02:00,0,24.17,1.1001,0,0,0
02/03/90 03:00,0,23.83,1.4001,0,0,0
02/03/90 04:00,0,23.48,2.2,0,0,0
02/03/90 05:00,0,23.25,2.2,0,0,0
02/03/90 06:00,4.6939,23.32,1.6001,0,0,0
02/03/90 07:00,168.51,24.69,5.1001,151.36,29.053,39.794
02/03/90 08:00,396,26.41,4.6999,380.71,38.937,123.35
02/03/90 09:00,624.01,28.21,2.7999,622.53,49.81,205
02/03/90 10:00,800.3,29.87,2.5999,818.35,58.975,262.28
02/03/90 11:00,889,31.22,3.1001,926.79,64.7,291.87
02/03/90 12:00,920.41,32.26,4.3,979.31,68.109,306.39
02/03/90 13:00,851.5,32.8,3.6001,925.86,66.637,292.08
02/03/90 14:00,735.99,33.11,3.6001,821.72,62.999,263.94
02/03/90 15:00,545.09,32.91,6.9999,627.9,55.395,207.7
02/03/90 16:00,328.99,32.27,10.5,401.07,45.978,130.94
02/03/90 17:00,119.91,31.18,7.4001,160.12,35.987,43.039
02/03/90 18:00,0.5052,29.99,4,0,0,0
02/03/90 19:00,0,29.2,2.4,0,0,0
02/03/90 20:00,0,28.41,3.1001,0,0,0
02/03/90 21:00,0,27.61,2,0,0,0
02/03/90 22:00,0,26.82,1.4001,0,0,0
02/03/90 23:00,0,26.03,2.2,0,0,0
03/03/90 00:00,0,25.33,1.8,0,0,0
03/03/90 01:00,0,24.6,2.4,0,0,0
03/03/90 02:00,0,23.92,3.4001,0,0,0
03/03/90 03:00,0,23.48,2.4,0,0,0
03/03/90 04:00,0,23.03,1.4001,0,0,0
03/03/90 05:00,0,22.73,1.8,0,0,0
03/03/90 06:00,4.9057,22.77,2.2,0,0,0
03/03/90 07:00,169.09,24.28,3.1001,150.45,28.582,39.215
03/03/90 08:00,382.7,25.75,3.6001,367.68,37.857,119.67
03/03/90 09:00,585.59,27.35,2.7999,582.35,47.471,192.94
03/03/90 10:00,735.8,28.79,2,749.83,55.319,243.97
03/03/90 11:00,819.19,29.96,1.6001,852.79,60.625,273.63
03/03/90 12:00,850.31,30.86,2.7999,903.04,63.734,288.17
03/03/90 13:00,814.5,31.45,2.4,881.89,63.52,281.7
03/03/90 14:00,707.7,31.71,2.7999,786.39,60.212,255.52
03/03/90 15:00,536.8,31.6,4,615.03,53.563,204.76
03/03/90 16:00,321.2,30.96,3.6001,388.39,44.215,127.53
03/03/90 17:00,112,29.93,2.7999,156.06,34.55,41.355
03/03/90 18:00,0.4075,28.82,2.4,0,0,0
03/03/90 19:00,0,28.02,3.1001,0,0,0
03/03/90 20:00,0,27.23,2.5999,0,0,0
03/03/90 21:00,0,26.44,2.5999,0,0,0
03/03/90 22:00,0,25.65,2.7999,0,0,0
03/03/90 23:00,0,24.85,2.2,0,0,0
04/03/90 00:00,0,24.35,3.6001,0,0,0
04/03/90 01:00,0,23.61,2.5999,0,0,0
04/03/90 02:00,0,22.87,2.2,0,0,0
04/03/90 03:00,0,22.48,2.4,0,0,0
04/03/90 04:00,0,22.1,2.2,0,0,0
04/03/90 05:00,0,21.82,1.8,0,0,0
04/03/90 06:00,5.4925,21.89,2.4,0,0,0
04/03/90 07:00,185.2,23.58,2.7999,161.64,28.105,41.822
04/03/90 08:00,423.51,25.37,5.1001,404.06,38.648,131.21
04/03/90 09:00,640.5,27.15,4.6999,636.22,49.233,210.01
04/03/90 10:00,808,28.77,5.4001,823.49,58.069,265.1
04/03/90 11:00,907.6,30.12,3.1001,944.38,64.28,298.13
04/03/90 12:00,931.8,31.13,2.2,989.29,67.349,310.55
04/03/90 13:00,884.6,31.78,2.4,960.62,66.941,302.52
04/03/90 14:00,760.41,32.05,2.5999,848.59,62.963,272.67
04/03/90 15:00,572.1,31.89,2.4,664.01,55.75,219.68
04/03/90 16:00,343.3,31.16,1.6001,419.48,45.498,137.5
04/03/90 17:00,121,30.03,1.1001,172.27,35.076,45.872
04/03/90 18:00,0.4075,28.79,0.7999,0,0,0
04/03/90 19:00,0,28.07,0.3,0,0,0
04/03/90 20:00,0,27.35,0.4999,0,0,0
04/03/90 21:00,0,26.62,0.7999,0,0,0
04/03/90 22:00,0,25.9,1.2001,0,0,0
04/03/90 23:00,0,25.18,0.8999,0,0,0
05/03/90 00:00,0,24.61,0.4999,0,0,0
05/03/90 01:00,0,24.1,0.4999,0,0,0
05/03/90 02:00,0,23.41,0.7999,0,0,0
05/03/90 03:00,0,23.05,1.2001,0,0,0
05/03/90 04:00,0,22.7,0.4999,0,0,0
05/03/90 05:00,0,22.45,0.3,0,0,0
05/03/90 06:00,5.7044,22.52,0.8999,0,0,0
05/03/90 07:00,182,24.19,0.5999,159.2,28.695,41.457
05/03/90 08:00,405.11,25.82,0.5999,386.82,38.576,125.91
05/03/90 09:00,609.19,27.52,0.5999,603.28,48.411,199.57
05/03/90 10:00,777,29.09,0.6999,790.48,57.181,255.61
05/03/90 11:00,881.89,30.42,0.7999,917.1,63.598,290.91
05/03/90 12:00,919.49,31.45,0.6999,973.03,66.983,305.5
05/03/90 13:00,837.4,32.05,0.3,904.61,65.009,287.09
05/03/90 14:00,727.31,32.3,0.7999,809.1,61.712,261.5
05/03/90 15:00,554.3,32.16,1.2001,634.85,54.888,210.39
05/03/90 16:00,336.8,31.47,1.5001,408.62,45.437,133.86
05/03/90 17:00,115.8,30.37,1.2001,161.57,35.136,42.81
05/03/90 18:00,0.4075,29.18,0.8999,0,0,0
05/03/90 19:00,0,28.46,1.4001,0,0,0
05/03/90 20:00,0,27.75,2,0,0,0
05/03/90 21:00,0,27.04,1.6001,0,0,0
05/03/90 22:00,0,26.33,2.7999,0,0,0
05/03/90 23:00,0,25.62,6,0,0,0
06/03/90 00:00,0,25.05,3.1001,0,0,0
06/03/90 01:00,0,24.59,2,0,0,0
06/03/90 02:00,0,23.89,2,0,0,0
06/03/90 03:00,0,23.53,1.5001,0,0,0
06/03/90 04:00,0,23.17,1.4001,0,0,0
06/03/90 05:00,0,22.91,1.1001,0,0,0
06/03/90 06:00,5.2969,22.98,2.2,0,0,0
06/03/90 07:00,160.29,24.46,2,144.9,28.816,39.766
06/03/90 08:00,393.5,26.06,1.8,375.6,38.464,122.37
06/03/90 09:00,588.1,27.73,1.4001,581.81,47.857,192.64
06/03/90 10:00,758.7,29.3,3.1001,769.28,56.576,249.14
06/03/90 11:00,870.4,30.65,5.1001,903.19,63.303,286.91
06/03/90 12:00,904.4,31.69,7.4001,958.04,66.757,302.02
06/03/90 13:00,862.21,32.38,8.1,932.03,66.443,294.22
06/03/90 14:00,745.9,32.58,9.7,830.02,62.816,267.12
06/03/90 15:00,585.8,32.54,9.3001,677.14,56.9,222.94
06/03/90 16:00,348,31.99,6,423.64,46.489,138.43
06/03/90 17:00,127.79,30.9,4.6999,173.52,36.059,46.848
06/03/90 18:00,0.8964,29.7,3.4001,0,0,0
06/03/90 19:00,0,28.99,1.8,0,0,0
06/03/90 20:00,0,28.27,2.5999,0,0,0
06/03/90 21:00,0,27.56,2,0,0,0
06/03/90 22:00,0,26.84,2.7999,0,0,0
06/03/90 23:00,0,26.12,2,0,0,0
07/03/90 00:00,0,25.56,1.8,0,0,0
07/03/90 01:00,0,24.97,1.8,0,0,0
07/03/90 02:00,0,24.51,4.3,0,0,0
07/03/90 03:00,0,24.15,1.6001,0,0,0
07/03/90 04:00,0,23.8,2,0,0,0
07/03/90 05:00,0,23.56,2,0,0,0
07/03/90 06:00,5.0035,23.63,0.4999,0,0,0
07/03/90 07:00,159.1,24.86,0.2,144.71,29.305,40.649
07/03/90 08:00,360.5,26.38,0.3,343.76,37.766,112.31
07/03/90 09:00,551.5,27.91,0.8999,542.85,46.617,179.83
07/03/90 10:00,697.3,29.31,3.1001,701.95,54.025,229.17
07/03/90 11:00,777.89,30.45,4.6999,803.73,59.27,259.44
07/03/90 12:00,790.3,31.29,4.3,825.95,61.072,265.48
07/03/90 13:00,751.2,31.84,4,798.22,60.581,257.13
07/03/90 14:00,645.7,32.06,4,699.29,57.12,228.92
07/03/90 15:00,486.21,31.93,2.7999,539.13,51.007,179.63
07/03/90 16:00,294.7,31.32,5.4001,341.37,42.954,112.04
07/03/90 17:00,102.21,30.36,5.7,123.08,34.179,32.75
07/03/90 18:00,0.5052,29.32,10.5,0,0,0
07/03/90 19:00,0,28.52,8.1,0,0,0
07/03/90 20:00,0,27.71,7.7,0,0,0
07/03/90 21:00,0,26.9,4,0,0,0
07/03/90 22:00,0,26.1,3.6001,0,0,0
07/03/90 23:00,0,25.29,3.1001,0,0,0
08/03/90 00:00,0,24.59,4.6999,0,0,0
08/03/90 01:00,0,23.85,3.4001,0,0,0
08/03/90 02:00,0,22.95,3.4001,0,0,0
08/03/90 03:00,0,22.45,2.5999,0,0,0
08/03/90 04:00,0,21.95,1.2001,0,0,0
08/03/90 05:00,0,21.58,0.4,0,0,0
08/03/90 06:00,6.3074,21.59,0.4999,0,0,0
08/03/90 07:00,199.8,23.18,0.4,171.36,27.952,44.627
08/03/90 08:00,439.5,24.84,0.6999,414.87,38.516,135.37
08/03/90 09:00,660.91,26.44,0.5999,650.9,49.067,215.21
08/03/90 10:00,831.7,27.89,0.7999,842.11,57.934,271.76
08/03/90 11:00,940.31,29.1,1.1001,973.77,64.437,307.69
08/03/90 12:00,978.3,30.02,3.1001,1035.7,68.095,324.44
08/03/90 13:00,933.8,30.6,1.8,1007.9,67.59,316.45
08/03/90 14:00,814.3,30.84,2.4,905.3,63.95,289.84
08/03/90 15:00,629.7,30.71,2.4,729.87,57.062,240.42
08/03/90 16:00,393.5,30.04,2.4,489.7,46.822,160.71
08/03/90 17:00,147.4,28.94,6.5999,219.41,35.207,59.179
08/03/90 18:00,0.9942,27.7,4,0,0,0
08/03/90 19:00,0,26.87,3.6001,0,0,0
08/03/90 20:00,0,26.05,6,0,0,0
08/03/90 21:00,0,25.22,3.6001,0,0,0
08/03/90 22:00,0,24.52,6,0,0,0
08/03/90 23:00,0,23.57,6.9999,0,0,0
09/03/90 00:00,0,23.1,5.1001,0,0,0
09/03/90 01:00,0,22.59,4.6999,0,0,0
09/03/90 02:00,0,22.09,5.7,0,0,0
09/03/90 03:00,0,21.82,3.6001,0,0,0
09/03/90 04:00,0,21.55,2.5999,0,0,0
09/03/90 05:00,0,21.36,1.4001,0,0,0
09/03/90 06:00,6.8941,21.45,0.7999,7.0466,21.704,0
09/03/90 07:00,196.51,23.26,0.8999,170.06,28.116,45.528
09/03/90 08:00,421.19,25.05,1.2001,398,38.201,130.19
09/03/90 09:00,618.3,26.75,0.6999,607.91,47.813,201.81
09/03/90 10:00,786.7,28.32,0.5999,793.96,56.525,257.4
09/03/90 11:00,897.39,29.67,2.2,925.55,63.094,293.68
09/03/90 12:00,929.5,30.7,3.1001,978.61,66.449,308.07
09/03/90 13:00,901.3,31.41,2.5999,972.22,67.025,306.11
09/03/90 14:00,792.91,31.75,2.7999,880.47,63.923,282.02
09/03/90 15:00,598.09,31.67,3.1001,688.38,56.447,227.13
09/03/90 16:00,366.5,30.99,4.3,450.02,46.403,147.52
09/03/90 17:00,141.6,29.88,5.7,205.19,35.8,0
09/03/90 18:00,0.7986,28.63,2.7999,0,0,0
09/03/90 19:00,0,27.87,2.2,0,0,0
09/03/90 20:00,0,27.11,3.1001,0,0,0
09/03/90 21:00,0,26.34,4.3,0,0,0
09/03/90 22:00,0,25.58,2.4,0,0,0
09/03/90 23:00,0,24.81,2.7999,0,0,0
10/03/90 00:00,0,24.3,2.2,0,0,0
10/03/90 01:00,0,23.55,1.8,0,0,0
10/03/90 02:00,0,22.8,2.5999,0,0,0
10/03/90 03:00,0,22.4,1.4001,0,0,0
10/03/90 04:00,0,22.01,0.8999,0,0,0
10/03/90 05:00,0,21.73,1.5001,0,0,0
10/03/90 06:00,7.3016,21.83,2.4,7.4502,22.098,0
10/03/90 07:00,226.81,23.93,0.7999,188.48,29.046,48.21
10/03/90 08:00,487.49,25.94,0.5999,453.65,40.92,147.05
10/03/90 09:00,721.8,27.94,0.7999,703.91,52.526,229.6
10/03/90 10:00,900.6,29.74,1.2001,903.77,62.181,286.67
