PVSYST 7.4.7
,File,File date,Description
Project,GRID CONNECTED WITH SHADING_Project.PRJ,25/01/26 22h56,GRID CONNECTED WITH SHADING,
Geographical Site,George Town_MN81.SIT,25/01/26 22h56,George Town;India;Asia;,
Weather data,George Town_MN81_SYN.MET,29/12/25 19h12,George Town;Meteonorm 8.1 (1996-2015);Synthetic,
Simulation variant,GRID CONNECTED WITH SHADING_Project.VC0,25/03/26 20h46,New simulation variant,
Simulation date,,25/03/26 20h47

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,GlobInc,GlobHor,WindVel,T_Amb,TArray,E_Grid
    ,W/m²,W/m²,m/s,°C,°C,kW

01/03/90 11:00,795.97,764.4,2.7999,30.8,59.282,264.04
01/03/90 12:00,834.34,786.21,5.1001,31.59,61.801,276.39
01/03/90 13:00,802.86,749.7,6.5999,32.1,61.028,265.84
01/03/90 14:00,694.11,635.91,6,32.28,57.154,233.25
01/03/90 15:00,552.48,492.6,2.2,32.15,51.719,188.34
01/03/90 16:00,353.67,299.49,1.4001,31.56,43.612,119.13
01/03/90 17:00,139.86,104.6,1.2001,30.61,34.815,40.366
01/03/90 18:00,0,0.4075,0.8999,29.58,0,-0.007
01/03/90 19:00,0,0,0.4999,28.82,0,-0.007
01/03/90 20:00,0,0,0.2,28.06,0,-0.007
01/03/90 21:00,0,0,0.2,27.3,0,-0.007
01/03/90 22:00,0,0,0.3,26.54,0,-0.007
01/03/90 23:00,0,0,0.3,25.78,0,-0.007
02/03/90 00:00,0,0,0.1,25.23,0,-0.007
02/03/90 01:00,0,0,0.7999,24.66,0,-0.007
02/03/90 02:00,0,0,1.1001,24.17,0,-0.007
02/03/90 03:00,0,0,1.4001,23.83,0,-0.007
02/03/90 04:00,0,0,2.2,23.48,0,-0.007
02/03/90 05:00,0,0,2.2,23.25,0,-0.007
02/03/90 06:00,0,4.6939,1.6001,23.32,0,-0.007
02/03/90 07:00,151.36,168.51,5.1001,24.69,29.053,43.273
02/03/90 08:00,380.71,396,4.6999,26.41,38.937,126.78
02/03/90 09:00,622.53,624.01,2.7999,28.21,49.81,209.84
02/03/90 10:00,818.35,800.3,2.5999,29.87,58.975,270.14
02/03/90 11:00,926.79,889,3.1001,31.22,64.7,301.29
02/03/90 12:00,979.31,920.41,4.3,32.26,68.109,316.58
02/03/90 13:00,925.86,851.5,3.6001,32.8,66.637,301.51
02/03/90 14:00,821.72,735.99,3.6001,33.11,62.999,271.89
02/03/90 15:00,627.9,545.09,6.9999,32.91,55.395,212.69
02/03/90 16:00,401.07,328.99,10.5,32.27,45.978,134.53
02/03/90 17:00,160.12,119.91,7.4001,31.18,35.987,46.425
02/03/90 18:00,0,0.5052,4,29.99,0,-0.007
02/03/90 19:00,0,0,2.4,29.2,0,-0.007
02/03/90 20:00,0,0,3.1001,28.41,0,-0.007
02/03/90 21:00,0,0,2,27.61,0,-0.007
02/03/90 22:00,0,0,1.4001,26.82,0,-0.007
02/03/90 23:00,0,0,2.2,26.03,0,-0.007
03/03/90 00:00,0,0,1.8,25.33,0,-0.007
03/03/90 01:00,0,0,2.4,24.6,0,-0.007
03/03/90 02:00,0,0,3.4001,23.92,0,-0.007
03/03/90 03:00,0,0,2.4,23.48,0,-0.007
03/03/90 04:00,0,0,1.4001,23.03,0,-0.007
03/03/90 05:00,0,0,1.8,22.73,0,-0.007
03/03/90 06:00,0,4.9057,2.2,22.77,0,-0.007
03/03/90 07:00,150.45,169.09,3.1001,24.28,28.582,42.71
03/03/90 08:00,367.68,382.7,3.6001,25.75,37.857,123.01
03/03/90 09:00,582.35,585.59,2.7999,27.35,47.471,197.62
03/03/90 10:00,749.83,735.8,2,28.79,55.319,250.87
03/03/90 11:00,852.79,819.19,1.6001,29.96,60.625,282.09
03/03/90 12:00,903.04,850.31,2.7999,30.86,63.734,297.39
03/03/90 13:00,881.89,814.5,2.4,31.45,63.52,290.59
03/03/90 14:00,786.39,707.7,2.7999,31.71,60.212,263.03
03/03/90 15:00,615.03,536.8,4,31.6,53.563,209.59
03/03/90 16:00,388.39,321.2,3.6001,30.96,44.215,131.05
03/03/90 17:00,156.06,112,2.7999,29.93,34.55,44.789
03/03/90 18:00,0,0.4075,2.4,28.82,0,-0.007
03/03/90 19:00,0,0,3.1001,28.02,0,-0.007
03/03/90 20:00,0,0,2.5999,27.23,0,-0.007
03/03/90 21:00,0,0,2.5999,26.44,0,-0.007
03/03/90 22:00,0,0,2.7999,25.65,0,-0.007
03/03/90 23:00,0,0,2.2,24.85,0,-0.007
04/03/90 00:00,0,0,3.6001,24.35,0,-0.007
04/03/90 01:00,0,0,2.5999,23.61,0,-0.007
04/03/90 02:00,0,0,2.2,22.87,0,-0.007
04/03/90 03:00,0,0,2.4,22.48,0,-0.007
04/03/90 04:00,0,0,2.2,22.1,0,-0.007
04/03/90 05:00,0,0,1.8,21.82,0,-0.007
04/03/90 06:00,0,5.4925,2.4,21.89,0,-0.007
04/03/90 07:00,161.64,185.2,2.7999,23.58,28.105,45.241
04/03/90 08:00,404.06,423.51,5.1001,25.37,38.648,134.8
04/03/90 09:00,636.22,640.5,4.6999,27.15,49.233,215.12
04/03/90 10:00,823.49,808,5.4001,28.77,58.069,273.1
04/03/90 11:00,944.38,907.6,3.1001,30.12,64.28,307.88
04/03/90 12:00,989.29,931.8,2.2,31.13,67.349,320.96
04/03/90 13:00,960.62,884.6,2.4,31.78,66.941,312.5
04/03/90 14:00,848.59,760.41,2.5999,32.05,62.963,281.08
04/03/90 15:00,664.01,572.1,2.4,31.89,55.75,225.3
04/03/90 16:00,419.48,343.3,1.6001,31.16,45.498,141.23
04/03/90 17:00,172.27,121,1.1001,30.03,35.076,49.176
04/03/90 18:00,0,0.4075,0.7999,28.79,0,-0.007
04/03/90 19:00,0,0,0.3,28.07,0,-0.007
04/03/90 20:00,0,0,0.4999,27.35,0,-0.007
04/03/90 21:00,0,0,0.7999,26.62,0,-0.007
04/03/90 22:00,0,0,1.2001,25.9,0,-0.007
04/03/90 23:00,0,0,0.8999,25.18,0,-0.007
05/03/90 00:00,0,0,0.4999,24.61,0,-0.007
05/03/90 01:00,0,0,0.4999,24.1,0,-0.007
05/03/90 02:00,0,0,0.7999,23.41,0,-0.007
05/03/90 03:00,0,0,1.2001,23.05,0,-0.007
05/03/90 04:00,0,0,0.4999,22.7,0,-0.007
05/03/90 05:00,0,0,0.3,22.45,0,-0.007
05/03/90 06:00,0,5.7044,0.8999,22.52,0,-0.007
05/03/90 07:00,159.2,182,0.5999,24.19,28.695,44.888
05/03/90 08:00,386.82,405.11,0.5999,25.82,38.576,129.39
05/03/90 09:00,603.28,609.19,0.5999,27.52,48.411,204.29
05/03/90 10:00,790.48,777,0.6999,29.09,57.181,263.12
05/03/90 11:00,917.1,881.89,0.7999,30.42,63.598,300.28
05/03/90 12:00,973.03,919.49,0.6999,31.45,66.983,315.64
05/03/90 13:00,904.61,837.4,0.3,32.05,65.009,296.26
05/03/90 14:00,809.1,727.31,0.7999,32.3,61.712,269.32
05/03/90 15:00,634.85,554.3,1.2001,32.16,54.888,215.52
05/03/90 16:00,408.62,336.8,1.5001,31.47,45.437,137.51
05/03/90 17:00,161.57,115.8,1.2001,30.37,35.136,46.203
05/03/90 18:00,0,0.4075,0.8999,29.18,0,-0.007
05/03/90 19:00,0,0,1.4001,28.46,0,-0.007
05/03/90 20:00,0,0,2,27.75,0,-0.007
05/03/90 21:00,0,0,1.6001,27.04,0,-0.007
05/03/90 22:00,0,0,2.7999,26.33,0,-0.007
05/03/90 23:00,0,0,6,25.62,0,-0.007
06/03/90 00:00,0,0,3.1001,25.05,0,-0.007
06/03/90 01:00,0,0,2,24.59,0,-0.007
06/03/90 02:00,0,0,2,23.89,0,-0.007
06/03/90 03:00,0,0,1.5001,23.53,0,-0.007
06/03/90 04:00,0,0,1.4001,23.17,0,-0.007
06/03/90 05:00,0,0,1.1001,22.91,0,-0.007
06/03/90 06:00,0,5.2969,2.2,22.98,0,-0.007
06/03/90 07:00,144.9,160.29,2,24.46,28.816,43.245
06/03/90 08:00,375.6,393.5,1.8,26.06,38.464,125.77
06/03/90 09:00,581.81,588.1,1.4001,27.73,47.857,197.32
06/03/90 10:00,769.28,758.7,3.1001,29.3,56.576,256.31
06/03/90 11:00,903.19,870.4,5.1001,30.65,63.303,296.07
06/03/90 12:00,958.04,904.4,7.4001,31.69,66.757,311.98
06/03/90 13:00,932.03,862.21,8.1,32.38,66.443,303.76
06/03/90 14:00,830.02,745.9,9.7,32.58,62.816,275.24
06/03/90 15:00,677.14,585.8,9.3001,32.54,56.9,228.73
06/03/90 16:00,423.64,348,6,31.99,46.489,142.18
06/03/90 17:00,173.52,127.79,4.6999,30.9,36.059,50.124
06/03/90 18:00,0,0.8964,3.4001,29.7,0,-0.007
06/03/90 19:00,0,0,1.8,28.99,0,-0.007
06/03/90 20:00,0,0,2.5999,28.27,0,-0.007
06/03/90 21:00,0,0,2,27.56,0,-0.007
06/03/90 22:00,0,0,2.7999,26.84,0,-0.007
06/03/90 23:00,0,0,2,26.12,0,-0.007
07/03/90 00:00,0,0,1.8,25.56,0,-0.007
07/03/90 01:00,0,0,1.8,24.97,0,-0.007
07/03/90 02:00,0,0,4.3,24.51,0,-0.007
07/03/90 03:00,0,0,1.6001,24.15,0,-0.007
07/03/90 04:00,0,0,2,23.8,0,-0.007
07/03/90 05:00,0,0,2,23.56,0,-0.007
07/03/90 06:00,0,5.0035,0.4999,23.63,0,-0.007
07/03/90 07:00,144.71,159.1,0.2,24.86,29.305,44.103
07/03/90 08:00,343.76,360.5,0.3,26.38,37.766,115.5
07/03/90 09:00,542.85,551.5,0.8999,27.91,46.617,184.41
07/03/90 10:00,701.95,697.3,3.1001,29.31,54.025,235.28
07/03/90 11:00,803.73,777.89,4.6999,30.45,59.27,267.14
07/03/90 12:00,825.95,790.3,4.3,31.29,61.072,273.51
07/03/90 13:00,798.22,751.2,4,31.84,60.581,264.72
07/03/90 14:00,699.29,645.7,4,32.06,57.12,235.03
07/03/90 15:00,539.13,486.21,2.7999,31.93,51.007,184.21
07/03/90 16:00,341.37,294.7,5.4001,31.32,42.954,115.22
07/03/90 17:00,123.08,102.21,5.7,30.36,34.179,36.432
07/03/90 18:00,0,0.5052,10.5,29.32,0,-0.007
07/03/90 19:00,0,0,8.1,28.52,0,-0.007
07/03/90 20:00,0,0,7.7,27.71,0,-0.007
07/03/90 21:00,0,0,4,26.9,0,-0.007
07/03/90 22:00,0,0,3.6001,26.1,0,-0.007
07/03/90 23:00,0,0,3.1001,25.29,0,-0.007
08/03/90 00:00,0,0,4.6999,24.59,0,-0.007
08/03/90 01:00,0,0,3.4001,23.85,0,-0.007
08/03/90 02:00,0,0,3.4001,22.95,0,-0.007
08/03/90 03:00,0,0,2.5999,22.45,0,-0.007
08/03/90 04:00,0,0,1.2001,21.95,0,-0.007
08/03/90 05:00,0,0,0.4,21.58,0,-0.007
08/03/90 06:00,0,6.3074,0.4999,21.59,0,-0.007
08/03/90 07:00,171.36,199.8,0.4,23.18,27.952,47.966
08/03/90 08:00,414.87,439.5,0.6999,24.84,38.516,139.05
08/03/90 09:00,650.9,660.91,0.5999,26.44,49.067,220.58
08/03/90 10:00,842.11,831.7,0.7999,27.89,57.934,280.11
08/03/90 11:00,973.77,940.31,1.1001,29.1,64.437,317.94
08/03/90 12:00,1035.7,978.3,3.1001,30.02,68.095,335.57
08/03/90 13:00,1007.9,933.8,1.8,30.6,67.59,327.17
08/03/90 14:00,905.3,814.3,2.4,30.84,63.95,299.15
08/03/90 15:00,729.87,629.7,2.4,30.71,57.062,247.13
08/03/90 16:00,489.7,393.5,2.4,30.04,46.822,164.94
08/03/90 17:00,219.41,147.4,6.5999,28.94,35.207,62.1
08/03/90 18:00,0,0.9942,4,27.7,0,-0.007
08/03/90 19:00,0,0,3.6001,26.87,0,-0.007
08/03/90 20:00,0,0,6,26.05,0,-0.007
08/03/90 21:00,0,0,3.6001,25.22,0,-0.007
08/03/90 22:00,0,0,6,24.52,0,-0.007
08/03/90 23:00,0,0,6.9999,23.57,0,-0.007
09/03/90 00:00,0,0,5.1001,23.1,0,-0.007
09/03/90 01:00,0,0,4.6999,22.59,0,-0.007
09/03/90 02:00,0,0,5.7,22.09,0,-0.007
09/03/90 03:00,0,0,3.6001,21.82,0,-0.007
09/03/90 04:00,0,0,2.5999,21.55,0,-0.007
09/03/90 05:00,0,0,1.4001,21.36,0,-0.007
09/03/90 06:00,7.0466,6.8941,0.7999,21.45,21.704,-0.007
09/03/90 07:00,170.06,196.51,0.8999,23.26,28.116,48.841
09/03/90 08:00,398,421.19,1.2001,25.05,38.201,133.76
09/03/90 09:00,607.91,618.3,0.6999,26.75,47.813,206.55
09/03/90 10:00,793.96,786.7,0.5999,28.32,56.525,265
09/03/90 11:00,925.55,897.39,2.2,29.67,63.094,303.19
09/03/90 12:00,978.61,929.5,3.1001,30.7,66.449,318.35
09/03/90 13:00,972.22,901.3,2.5999,31.41,67.025,316.28
09/03/90 14:00,880.47,792.91,2.7999,31.75,63.923,290.92
09/03/90 15:00,688.38,598.09,3.1001,31.67,56.447,233.14
09/03/90 16:00,450.02,366.5,4.3,30.99,46.403,151.47
09/03/90 17:00,205.19,141.6,5.7,29.88,35.8,58.227
09/03/90 18:00,0,0.7986,2.7999,28.63,0,-0.007
09/03/90 19:00,0,0,2.2,27.87,0,-0.007
09/03/90 20:00,0,0,3.1001,27.11,0,-0.007
09/03/90 21:00,0,0,4.3,26.34,0,-0.007
09/03/90 22:00,0,0,2.4,25.58,0,-0.007
09/03/90 23:00,0,0,2.7999,24.81,0,-0.007
10/03/90 00:00,0,0,2.2,24.3,0,-0.007
10/03/90 01:00,0,0,1.8,23.55,0,-0.007
10/03/90 02:00,0,0,2.5999,22.8,0,-0.007
10/03/90 03:00,0,0,1.4001,22.4,0,-0.007
10/03/90 04:00,0,0,0.8999,22.01,0,-0.007
10/03/90 05:00,0,0,1.5001,21.73,0,-0.007
10/03/90 06:00,7.4502,7.3016,2.4,21.83,22.098,-0.007
10/03/90 07:00,188.48,226.81,0.7999,23.93,29.046,51.446
10/03/90 08:00,453.65,487.49,0.5999,25.94,40.92,150.99
10/03/90 09:00,703.91,721.8,0.7999,27.94,52.526,235.73
10/03/90 10:00,903.77,900.6,1.2001,29.74,62.181,295.81
10/03/90 11:00,1029.9,1004,1.6001,31.21,68.774,330.11
10/03/90 12:00,1077.2,1028.4,2,32.32,72.044,342.66
10/03/90 13:00,1043.6,972.8,4,32.96,71.418,333.22
10/03/90 14:00,929.15,841.1,5.4001,33.28,67.371,302.6
10/03/90 15:00,741.45,644.2,8.8999,33.1,59.932,248.11
10/03/90 16:00,494.11,398.9,6.9999,32.37,49.346,164.87
10/03/90 17:00,215.89,146.99,5.7,31.11,37.294,60.583
10/03/90 18:00,0,0.603,4,29.71,0,-0.007
10/03/90 19:00,0,0,3.6001,28.88,0,-0.007
10/03/90 20:00,0,0,1.6001,28.05,0,-0.007
10/03/90 21:00,0,0,1.1001,27.22,0,-0.007
10/03/90 22:00,0,0,0.7999,26.39,0,-0.007
10/03/90 23:00,0,0,0.4999,25.57,0,-0.007
11/03/90 00:00,0,0,0.3,24.9,0,-0.007
11/03/90 01:00,0,0,0.5999,24.3,0,-0.007
11/03/90 02:00,0,0,0.5999,23.49,0,-0.007
11/03/90 03:00,0,0,0.4999,23.06,0,-0.007
11/03/90 04:00,0,0,0.2,22.63,0,-0.007
11/03/90 05:00,0,0,0.3,22.32,0,-0.007
11/03/90 06:00,7.9452,7.8068,0.2,22.42,22.705,1.0487
11/03/90 07:00,183.38,220.2,0.6999,24.42,29.452,50.425
11/03/90 08:00,443.5,476.3,0.2,26.28,40.942,147.68
11/03/90 09:00,693.5,712,0.2,28.24,52.458,232.3
11/03/90 10:00,893.72,892.19,0.1,30,62.077,292.72
11/03/90 11:00,1020.7,997.11,0.3,31.45,68.672,327.38
11/03/90 12:00,1073.3,1020.9,0.1,32.41,72.046,341.94
11/03/90 13:00,1034.6,961.3,0.2,33.18,71.34,330.86
11/03/90 14:00,920.62,831.5,0.2,33.48,67.282,300.24
11/03/90 15:00,726.22,631.7,0.3,33.28,59.538,243.31
11/03/90 16:00,474.41,385.6,0.2,32.38,48.669,158.56
11/03/90 17:00,203.79,141.31,0.4999,31.26,37.132,57.339
11/03/90 18:00,0,0.7008,0.1,29.89,0,-0.007
11/03/90 19:00,0,0,0.2,29.19,0,-0.007
11/03/90 20:00,0,0,0.1,28.49,0,-0.007
11/03/90 21:00,0,0,0.1,27.79,0,-0.007
11/03/90 22:00,0,0,0.4,27.09,0,-0.007
11/03/90 23:00,0,0,0.4999,26.4,0,-0.007
12/03/90 00:00,0,0,0.3,25.91,0,-0.007
12/03/90 01:00,0,0,0.2,25.37,0,-0.007
12/03/90 02:00,0,0,0.4,24.83,0,-0.007
12/03/90 03:00,0,0,0.5999,24.54,0,-0.007
12/03/90 04:00,0,0,0.2,24.35,0,-0.007
12/03/90 05:00,0,0,0.3,24.1,0,-0.007
12/03/90 06:00,0,2.4936,0.4,24.09,0,-0.007
12/03/90 07:00,158.16,181.81,0.3,25.55,30.169,45.785
12/03/90 08:00,375.41,398.1,0.3,27.3,39.76,125.59
12/03/90 09:00,571,584.6,0.3,28.97,48.703,192.67
12/03/90 10:00,893.92,890.5,0.6999,31.04,63.056,290.77
12/03/90 11:00,174.93,179.3,1.1001,30.3,36.241,58.327
12/03/90 12:00,390.26,388.6,0.7999,30.28,43.784,133.87
12/03/90 13:00,590.74,569.9,1.8,30.66,51.497,200.8
12/03/90 14:00,660.23,616.8,3.1001,31.03,54.561,223.47
12/03/90 15:00,581.92,526.9,1.8,31.16,51.796,198.57
12/03/90 16:00,542.66,446.8,3.1001,31.13,49.753,180.87
12/03/90 17:00,238.27,165.1,2.7999,30.39,37.219,67.417
12/03/90 18:00,0,2.298,2.2,29.39,0,-0.007
12/03/90 19:00,0,0,0.8999,28.69,0,-0.007
12/03/90 20:00,0,0,1.2001,28,0,-0.007
12/03/90 21:00,0,0,1.1001,27.3,0,-0.007
12/03/90 22:00,0,0,2,26.61,0,-0.007
12/03/90 23:00,0,0,1.5001,25.91,0,-0.007
13/03/90 00:00,0,0,0.8999,25.48,0,-0.007
13/03/90 01:00,0,0,0.4,25.02,0,-0.007
13/03/90 02:00,0,0,1.4001,24.56,0,-0.007
13/03/90 03:00,0,0,0.8999,24.44,0,-0.007
13/03/90 04:00,0,0,0.5999,24.16,0,-0.007
13/03/90 05:00,0,0,0.5999,23.96,0,-0.007
13/03/90 06:00,8.8438,8.7032,0.6999,24.09,24.406,1.3172
13/03/90 07:00,203.08,249.2,0.8999,25.93,31.442,55.098
13/03/90 08:00,506.3,549.39,1.5001,28.17,44.972,166.61
13/03/90 09:00,780.78,804.2,1.6001,30.31,57.726,256.19
13/03/90 10:00,885.64,883,1.4001,31.83,63.604,287.84
13/03/90 11:00,520.73,521.3,1.2001,31.86,49.986,175.76
13/03/90 12:00,756.56,729.99,2.4,32.36,59.55,251.86
13/03/90 13:00,699.94,665.5,2.5999,32.48,57.535,234.5
13/03/90 14:00,443.55,433.69,3.6001,32.21,47.611,150.47
13/03/90 15:00,388.8,373.29,3.4001,31.73,45.205,132.67
13/03/90 16:00,297.38,270.5,3.6001,31.07,41.177,100.32
13/03/90 17:00,155.26,117.61,3.4001,30.17,34.789,44.727
13/03/90 18:00,0,1.4994,4.3,29.15,0,-0.007
13/03/90 19:00,0,0,6.5999,28.58,0,-0.007
13/03/90 20:00,0,0,5.1001,28.01,0,-0.007
13/03/90 21:00,0,0,6.9999,27.44,0,-0.007
13/03/90 22:00,0,0,4.6999,26.86,0,-0.007
13/03/90 23:00,0,0,5.7,26.29,0,-0.007
14/03/90 00:00,0,0,3.1001,25.86,0,-0.007
14/03/90 01:00,0,0,5.1001,25.4,0,-0.007
14/03/90 02:00,0,0,6.5999,24.94,0,-0.007
14/03/90 03:00,0,0,3.4001,24.7,0,-0.007
14/03/90 04:00,0,0,1.4001,24.59,0,-0.007
14/03/90 05:00,0,0,0.8999,24.4,0,-0.007
14/03/90 06:00,7.258,7.106,0.7999,24.5,24.762,-0.007
14/03/90 07:00,152.58,168.39,0.8999,25.7,30.459,47.231
14/03/90 08:00,334.04,351.89,3.4001,27.16,38.298,112.62
14/03/90 09:00,504.51,518.61,3.6001,28.58,45.913,171.22
14/03/90 10:00,664.62,666.11,5.1001,29.92,53.318,223.54
14/03/90 11:00,752.53,739.69,4.6999,31.01,57.863,250.81
14/03/90 12:00,740.9,723.1,3.1001,31.74,58.129,246.2
14/03/90 13:00,733.12,696.8,3.4001,32.22,58.527,244.97
14/03/90 14:00,635.11,602.8,1.5001,32.42,54.942,213.51
14/03/90 15:00,494.1,460.29,1.4001,32.28,49.633,168.39
14/03/90 16:00,294.12,269.7,2.2,31.67,41.666,98.924
14/03/90 17:00,107.41,93.6,2.7999,30.74,34.124,31.875
14/03/90 18:00,0,0.5052,2,29.74,0,-0.007
14/03/90 19:00,0,0,2.7999,29.24,0,-0.007
14/03/90 20:00,0,0,2.7999,28.73,0,-0.007
14/03/90 21:00,0,0,4.6999,28.23,0,-0.007
14/03/90 22:00,0,0,3.1001,27.73,0,-0.007
14/03/90 23:00,0,0,4,27.23,0,-0.007
15/03/90 00:00,0,0,3.4001,26.86,0,-0.007
15/03/90 01:00,0,0,4,26.5,0,-0.007
15/03/90 02:00,0,0,5.4001,26.15,0,-0.007
15/03/90 03:00,0,0,6.5999,25.98,0,-0.007
15/03/90 04:00,0,0,5.1001,25.81,0,-0.007
15/03/90 05:00,0,0,4.3,25.7,0,-0.007
15/03/90 06:00,14.528,14.603,2.4,25.91,26.42,3.1208
15/03/90 07:00,181.09,214.7,1.8,27.31,32.509,51.451
15/03/90 08:00,430.47,463.41,1.6001,28.92,43.237,142.55
15/03/90 09:00,610.8,627.59,2.7999,30.31,51.571,204.82
15/03/90 10:00,871.11,871.5,2.5999,31.81,63.047,283.85
15/03/90 11:00,414.95,417,1.6001,31.74,46.105,141.09
15/03/90 12:00,188.65,193,1.2001,30.94,37.35,62.945
15/03/90 13:00,552.82,535.2,3.6001,31.35,50.823,188.22
15/03/90 14:00,258.95,263,2.5999,30.82,39.625,87.357
15/03/90 15:00,157.05,160.9,2.7999,30.37,35.688,51.891
15/03/90 16:00,25.921,27.202,3.4001,29.66,30.555,6.7337
15/03/90 17:00,101.64,89.004,3.1001,29.2,32.403,30.262
15/03/90 18:00,0,0.603,4,28.63,0,-0.007
15/03/90 19:00,0,0,3.1001,28.16,0,-0.007
15/03/90 20:00,0,0,5.4001,27.68,0,-0.007
15/03/90 21:00,0,0,4.6999,27.21,0,-0.007
15/03/90 22:00,0,0,3.1001,26.74,0,-0.007
15/03/90 23:00,0,0,2.2,26.27,0,-0.007
16/03/90 00:00,0,0,3.4001,25.73,0,-0.007
16/03/90 01:00,0,0,3.1001,25.16,0,-0.007
16/03/90 02:00,0,0,5.4001,24.6,0,-0.007
16/03/90 03:00,0,0,4,24.42,0,-0.007
16/03/90 04:00,0,0,2,24.07,0,-0.007
16/03/90 05:00,0,0,2,23.83,0,-0.007
16/03/90 06:00,9.4515,9.3062,1.2001,23.98,24.317,1.511
16/03/90 07:00,168.39,197.89,2,25.47,30.36,48.667
16/03/90 08:00,397.13,426.51,4,27.26,40.465,132.9
16/03/90 09:00,615.05,633.49,4.3,29.01,50.415,207.35
16/03/90 10:00,799.3,800,7.7,30.6,59.17,264.98
16/03/90 11:00,910.36,891,6.5999,31.92,64.969,297.12
16/03/90 12:00,963.09,923,6.5999,32.85,68.169,311.95
16/03/90 13:00,926.41,868.3,6.5999,33.56,67.492,301.05
16/03/90 14:00,816.42,747.11,4.6999,33.84,63.573,269.73
16/03/90 15:00,624.27,556.79,4.3,33.63,56.002,211
16/03/90 16:00,396.81,337.6,4,32.81,46.389,132.96
16/03/90 17:00,158.99,120,2.7999,31.76,36.458,45.181
16/03/90 18:00,0,0.5052,3.1001,30.53,0,-0.007
16/03/90 19:00,0,0,4,29.9,0,-0.007
16/03/90 20:00,0,0,1.8,29.26,0,-0.007
16/03/90 21:00,0,0,1.2001,28.63,0,-0.007
16/03/90 22:00,0,0,1.8,28,0,-0.007
16/03/90 23:00,0,0,2.2,27.36,0,-0.007
17/03/90 00:00,0,0,1.5001,26.88,0,-0.007
17/03/90 01:00,0,0,1.1001,26.39,0,-0.007
17/03/90 02:00,0,0,1.4001,25.89,0,-0.007
17/03/90 03:00,0,0,0.8999,25.63,0,-0.007
17/03/90 04:00,0,0,0.4,25.38,0,-0.007
17/03/90 05:00,0,0,0.1,25.2,0,-0.007
17/03/90 06:00,10.43,10.3,0,25.36,25.731,1.8113
17/03/90 07:00,176.38,210.2,0.3,27.06,32.142,50.293
17/03/90 08:00,404.99,436.81,0.5999,28.91,42.402,134.63
17/03/90 09:00,642.27,662.6,1.1001,30.79,53.238,214.55
17/03/90 10:00,820.94,823.2,2.5999,32.46,61.888,269.23
17/03/90 11:00,929.05,911.2,1.5001,33.86,67.609,299.29
17/03/90 12:00,968.41,929.21,2.4,35.01,70.612,310.53
17/03/90 13:00,949.13,892.8,3.4001,35.77,70.59,303.94
17/03/90 14:00,838.35,768.7,2.4,36.09,66.706,273.3
17/03/90 15:00,658.62,582.9,2.5999,35.93,59.68,220.02
17/03/90 16:00,416.37,352.59,2,35.1,49.388,138.1
17/03/90 17:00,186.49,135.19,2.5999,33.82,39.234,51.96
17/03/90 18:00,0,0.7986,1.6001,32.39,0,-0.007
17/03/90 19:00,0,0,1.2001,31.64,0,-0.007
17/03/90 20:00,0,0,0.8999,30.76,0,-0.007
17/03/90 21:00,0,0,1.1001,29.88,0,-0.007
17/03/90 22:00,0,0,0.7999,29,0,-0.007
17/03/90 23:00,0,0,1.2001,28.12,0,-0.007
18/03/90 00:00,0,0,1.6001,27.31,0,-0.007
18/03/90 01:00,0,0,3.6001,26.45,0,-0.007
18/03/90 02:00,0,0,4.3,25.58,0,-0.007
18/03/90 03:00,0,0,5.4001,25.11,0,-0.007
18/03/90 04:00,0,0,4.3,24.65,0,-0.007
18/03/90 05:00,0,0,4,24.44,0,-0.007
18/03/90 06:00,11.031,10.903,2.7999,24.58,24.97,2.0078
18/03/90 07:00,175.92,206.4,1.8,25.97,31.133,51.413
18/03/90 08:00,393.59,423.7,1.8,27.63,40.737,131.71
18/03/90 09:00,614.97,635.5,2.5999,29.29,50.707,207.18
18/03/90 10:00,785.19,788.6,0.8999,30.76,58.8,260.6
18/03/90 11:00,905.2,888.8,0.8999,31.99,64.855,295.67
18/03/90 12:00,938.62,902.49,1.2001,32.81,67.134,304.98
18/03/90 13:00,931.87,875.8,0.2,33.49,67.637,302.69
18/03/90 14:00,825.01,756.9,0.2,33.76,63.828,272.37
18/03/90 15:00,668.03,592.7,0.3,33.63,57.672,224.91
18/03/90 16:00,427.32,362.89,0.2,32.86,47.494,142.85
18/03/90 17:00,182.97,136.4,0,31.83,37.17,51.736
18/03/90 18:00,0,1.2061,0.5999,30.6,0,-0.007
18/03/90 19:00,0,0,0.6999,29.93,0,-0.007
18/03/90 20:00,0,0,0.5999,29.26,0,-0.007
18/03/90 21:00,0,0,0.7999,28.59,0,-0.007
18/03/90 22:00,0,0,0.5999,27.92,0,-0.007
18/03/90 23:00,0,0,0.4,27.26,0,-0.007
19/03/90 00:00,0,0,0.7999,26.89,0,-0.007
19/03/90 01:00,0,0,1.5001,26.53,0,-0.007
19/03/90 02:00,0,0,0.8999,26.17,0,-0.007
19/03/90 03:00,0,0,1.4001,25.99,0,-0.007
19/03/90 04:00,0,0,1.1001,25.81,0,-0.007
19/03/90 05:00,0,0,0.7999,25.69,0,-0.007
