PVSYST 7.4.7
,File,File date,Description
Project,GRID CONNECTED WITHOUT SHADING_Project.PRJ,25/01/26 22h57,GRID CONNECTED WITHOUT SHADING,
Geographical Site,George Town_MN81.SIT,25/01/26 22h57,George Town;India;Asia;,
Weather data,George Town_MN81_SYN.MET,29/12/25 19h12,George Town;Meteonorm 8.1 (1996-2015);Synthetic,
Simulation variant,GRID CONNECTED WITHOUT SHADING_Project.VC0,25/03/26 20h37,New simulation variant,
Simulation date,,25/03/26 20h38

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,GlobInc,GlobHor,T_Amb,WindVel,TArray,E_Grid
    ,W/m²,W/m²,°C,m/s,°C,kW

27/07/90 21:00,0,0,28.8,6.4999,0,-0.007
27/07/90 22:00,0,0,28.38,6.4999,0,-0.007
27/07/90 23:00,0,0,27.96,6.8999,0,-0.007
28/07/90 00:00,0,0,27.53,4.9999,0,-0.007
28/07/90 01:00,0,0,27.11,3.9,0,-0.007
28/07/90 02:00,0,0,26.9,3.7,0,-0.007
28/07/90 03:00,0,0,26.69,2.7999,0,-0.007
28/07/90 04:00,0,0,26.55,3.2001,0,-0.007
28/07/90 05:00,0,0,26.55,2.7999,0,-0.007
28/07/90 06:00,19.303,19.297,26.72,2.4999,27.415,4.8935
28/07/90 07:00,210.15,272,28.22,2.2,34.894,66.545
28/07/90 08:00,339.76,388.21,29.46,2.4999,41.233,117.62
28/07/90 09:00,470.74,515.2,30.64,2.7999,47.332,163.63
28/07/90 10:00,782.83,852.2,32.39,2.7999,60.843,261.77
28/07/90 11:00,540.86,564.8,32.87,2.2,52.27,186.21
28/07/90 12:00,369.64,380.4,32.89,2.4999,46.01,128.56
28/07/90 13:00,65.76,67.8,31.97,3.7,34.296,20.878
28/07/90 14:00,292.12,297.7,31.85,2.9999,42.159,101.94
28/07/90 15:00,50.176,51.893,31.1,3.7,32.879,15.437
28/07/90 16:00,83.484,86.299,30.56,2.9999,33.499,27.328
28/07/90 17:00,102.21,103.61,30.14,3.9,33.611,32.879
28/07/90 18:00,0,7.2038,29.47,3.7,0,-0.007
28/07/90 19:00,0,0,29.37,3.7,0,-0.007
28/07/90 20:00,0,0,29.23,3.4001,0,-0.007
28/07/90 21:00,0,0,28.59,2.2,0,-0.007
28/07/90 22:00,0,0,28.74,3.2001,0,-0.007
28/07/90 23:00,0,0,28.7,2.3,0,-0.007
29/07/90 00:00,0,0,28.47,1.4001,0,-0.007
29/07/90 01:00,0,0,28.37,1.9,0,-0.007
29/07/90 02:00,0,0,28.06,0.7999,0,-0.007
29/07/90 03:00,0,0,27.73,0.7999,0,-0.007
29/07/90 04:00,0,0,26.89,1.2001,0,-0.007
29/07/90 05:00,0,0,27.2,1.3001,0,-0.007
29/07/90 06:00,21.169,21.302,28.34,0.9999,29.102,5.4895
29/07/90 07:00,75.185,78.101,29.02,1.9,31.663,24.488
29/07/90 08:00,152.19,158.91,29.73,1.7,35.049,52.071
29/07/90 09:00,216.04,225.5,30.46,1.6001,38.023,74.892
29/07/90 10:00,296.2,308.3,31.23,1.4001,41.623,103.1
29/07/90 11:00,319.6,331.29,31.8,1.4001,43.043,111.16
29/07/90 12:00,300.5,309.89,32.29,2.3,42.855,104.26
29/07/90 13:00,248.32,255.7,32.41,2,41.132,85.844
29/07/90 14:00,179.2,184.59,32.35,1.9,38.641,61.289
29/07/90 15:00,246.74,253.4,32.36,1.6001,41.024,85.277
29/07/90 16:00,133.99,138.09,31.92,3.7,36.619,45.156
29/07/90 17:00,70.148,72.396,30.18,2.9999,32.641,22.467
29/07/90 18:00,0,1.4016,30.86,2,0,-0.007
29/07/90 19:00,0,0,28.99,2.4999,0,-0.007
29/07/90 20:00,0,0,29.6,2.2,0,-0.007
29/07/90 21:00,0,0,29.32,2,0,-0.007
29/07/90 22:00,0,0,28.48,1.7,0,-0.007
29/07/90 23:00,0,0,26.33,3.2001,0,-0.007
30/07/90 00:00,0,0,27.27,2.9999,0,-0.007
30/07/90 01:00,0,0,26.39,2.7999,0,-0.007
30/07/90 02:00,0,0,25.93,2.2,0,-0.007
30/07/90 03:00,0,0,25.44,1.7,0,-0.007
30/07/90 04:00,0,0,25.09,1.9,0,-0.007
30/07/90 05:00,0,0,25.02,2.3,0,-0.007
30/07/90 06:00,41.556,50.394,25.44,1.9,26.911,12.755
30/07/90 07:00,156.68,179.61,26.36,1.9,31.612,52.25
30/07/90 08:00,285.87,314.99,27.43,4.2,37.341,100.12
30/07/90 09:00,419.05,451.8,28.57,3.4001,43.337,147.09
30/07/90 10:00,524.17,556.31,29.65,3.2001,48.32,182.58
30/07/90 11:00,556.09,579.4,30.46,2.7999,50.284,192.11
30/07/90 12:00,536.99,552.8,30.98,2.4999,50.121,185.61
30/07/90 13:00,495.07,505.99,31.08,4.9999,48.7,171.81
30/07/90 14:00,422.86,429.9,31.28,4.5999,46.26,147.19
30/07/90 15:00,330.96,335.6,31.21,5.9,42.872,115.56
30/07/90 16:00,191.98,196.9,30.69,6.2,37.399,66.083
30/07/90 17:00,78.105,80.497,29.96,4.5999,32.69,25.254
30/07/90 18:00,0,1.695,29.13,5.7,0,-0.007
30/07/90 19:00,0,0,28.67,4.9999,0,-0.007
30/07/90 20:00,0,0,28.2,3.9,0,-0.007
30/07/90 21:00,0,0,27.73,2.3,0,-0.007
30/07/90 22:00,0,0,27.26,1.9,0,-0.007
30/07/90 23:00,0,0,26.8,1.9,0,-0.007
31/07/90 00:00,0,0,26.33,0.7999,0,-0.007
31/07/90 01:00,0,0,26.43,1.6001,0,-0.007
31/07/90 02:00,0,0,26.65,0.8999,0,-0.007
31/07/90 03:00,0,0,26.48,0.5999,0,-0.007
31/07/90 04:00,0,0,26.53,0.5999,0,-0.007
31/07/90 05:00,0,0,26.67,1.3001,0,-0.007
31/07/90 06:00,0,6.0955,26.77,0.7999,0,-0.007
31/07/90 07:00,99.148,104.19,27.58,0.9999,31.035,33.155
31/07/90 08:00,187.74,197.89,28.55,1.6001,35.092,65.067
31/07/90 09:00,438.33,476.2,30.44,1.9,45.958,152.85
31/07/90 10:00,308.23,320.99,31.11,3.2001,41.929,107.4
31/07/90 11:00,317.91,329.4,31.62,4.2,42.801,110.66
31/07/90 12:00,331.32,340.21,32.04,4.5999,43.77,115.75
31/07/90 13:00,521.86,533.19,32.75,4.5999,51.377,179.52
31/07/90 14:00,416.33,423.1,33.19,5.7,47.96,143.89
31/07/90 15:00,435.46,436.6,33.69,4.9999,49.182,150.23
31/07/90 16:00,215.02,217.69,32.51,4.4,40.031,73.713
31/07/90 17:00,86.764,89.2,32.8,4.4,35.823,27.86
31/07/90 18:00,0,5.1013,32.19,4.5999,0,-0.007
31/07/90 19:00,0,0,31.37,7.2001,0,-0.007
31/07/90 20:00,0,0,30.55,4.9999,0,-0.007
31/07/90 21:00,0,0,29.72,4.7999,0,-0.007
31/07/90 22:00,0,0,28.85,6.8999,0,-0.007
31/07/90 23:00,0,0,28.01,4.7999,0,-0.007
01/08/90 00:00,0,0,27.16,4.6999,0,-0.007
01/08/90 01:00,0,0,26.3,4.4,0,-0.007
01/08/90 02:00,0,0,25.45,4.4,0,-0.007
01/08/90 03:00,0,0,24.87,4.4,0,-0.007
01/08/90 04:00,0,0,24.61,2,0,-0.007
01/08/90 05:00,0,0,24.52,2.9999,0,-0.007
01/08/90 06:00,37.67,64.704,24.94,2.1,26.275,11.391
01/08/90 07:00,183.55,244,26.25,2.4999,31.991,57.419
01/08/90 08:00,385.37,457.6,27.91,1.7,41.217,133.48
01/08/90 09:00,506.22,557.3,29.27,3.7,47.259,176.72
01/08/90 10:00,677.47,729.2,30.71,5.3001,55.133,231.28
01/08/90 11:00,814,858.41,32.08,6.5999,61.826,272.17
01/08/90 12:00,712.55,734.1,32.69,4.4,58.556,240.85
01/08/90 13:00,708.76,719.69,33.25,4,58.958,238.93
01/08/90 14:00,756.52,756.71,33.77,5.6001,61.324,252.99
01/08/90 15:00,562.53,555.29,33.76,6.2,53.977,192.51
01/08/90 16:00,383.35,373.8,33.22,5.6001,46.629,131.1
01/08/90 17:00,174.42,167.5,32.31,5.6001,37.824,53.388
01/08/90 18:00,0,6.6985,31.1,3.4001,0,-0.007
01/08/90 19:00,0,0,30.35,2.4999,0,-0.007
01/08/90 20:00,0,0,29.6,2.9999,0,-0.007
01/08/90 21:00,0,0,28.85,2.9999,0,-0.007
01/08/90 22:00,0,0,28.09,3.7,0,-0.007
01/08/90 23:00,0,0,27.34,1.8,0,-0.007
02/08/90 00:00,0,0,27.04,2,0,-0.007
02/08/90 01:00,0,0,26.73,2.1,0,-0.007
02/08/90 02:00,0,0,26.58,3.2001,0,-0.007
02/08/90 03:00,0,0,26.43,3.8,0,-0.007
02/08/90 04:00,0,0,26.33,3.7,0,-0.007
02/08/90 05:00,0,0,26.33,3.8,0,-0.007
02/08/90 06:00,31.584,33.004,26.38,2.4999,27.505,9.175
02/08/90 07:00,104.96,110.6,27.28,3.4001,30.931,35.257
02/08/90 08:00,204.94,216.6,28.12,4.2,35.255,71.345
02/08/90 09:00,307.46,323.31,29.11,3.8,39.873,107.88
02/08/90 10:00,383.48,401.2,29.95,5.3001,43.482,134.35
02/08/90 11:00,419.5,434.8,30.59,5.9,45.366,145.76
02/08/90 12:00,391.63,403.8,31.11,7.3001,44.906,136.13
02/08/90 13:00,421.65,433.3,31.57,9.4001,46.441,145.96
02/08/90 14:00,339.42,348.31,31.62,9.4001,43.558,118
02/08/90 15:00,248.37,254.9,30.68,11.2,39.386,86.42
02/08/90 16:00,136.52,140.6,30.94,10.8,35.723,46.245
02/08/90 17:00,58.543,60.499,30.88,8.9999,32.947,18.365
02/08/90 18:00,0,1.5972,30.29,8.4,0,-0.007
02/08/90 19:00,0,0,29.6,6.5999,0,-0.007
02/08/90 20:00,0,0,28.92,4.4,0,-0.007
02/08/90 21:00,0,0,28.24,5.6001,0,-0.007
02/08/90 22:00,0,0,27.55,5.1001,0,-0.007
02/08/90 23:00,0,0,26.87,5.3001,0,-0.007
03/08/90 00:00,0,0,26.18,5.9,0,-0.007
03/08/90 01:00,0,0,25.44,5.9,0,-0.007
03/08/90 02:00,0,0,25.04,8.5999,0,-0.007
03/08/90 03:00,0,0,24.64,5.6001,0,-0.007
03/08/90 04:00,0,0,24.49,3.4001,0,-0.007
03/08/90 05:00,0,0,24.42,3.2001,0,-0.007
03/08/90 06:00,33.661,76.699,24.96,2.3,26.155,9.9606
03/08/90 07:00,201.41,291.2,26.48,1.4001,32.481,60.075
03/08/90 08:00,422.02,519.99,28.27,1.2001,42.827,145.29
03/08/90 09:00,629.72,714.4,30.05,2,52.673,216.81
03/08/90 10:00,834.59,908.3,31.82,2.3,62.275,277.94
03/08/90 11:00,474.51,492.5,31.96,2.7999,48.925,165.11
03/08/90 12:00,421.39,434.3,31.91,2.4999,46.775,145.67
03/08/90 13:00,425.07,433.5,31.87,2.1,46.955,147.76
03/08/90 14:00,378.34,384.2,31.67,2.4999,45.052,131.82
03/08/90 15:00,283.52,290.4,31.2,2.4999,41.152,98.713
03/08/90 16:00,192.93,197.5,30.6,2.4999,37.341,66.448
03/08/90 17:00,82.366,84.702,29.79,3.7,32.66,26.728
03/08/90 18:00,0,1.5972,28.9,4,0,-0.007
03/08/90 19:00,0,0,28.06,4.6999,0,-0.007
03/08/90 20:00,0,0,27.38,3.4001,0,-0.007
03/08/90 21:00,0,0,26.68,4,0,-0.007
03/08/90 22:00,0,0,25.94,3.4001,0,-0.007
03/08/90 23:00,0,0,25.2,2.7999,0,-0.007
04/08/90 00:00,0,0,24.76,2.9999,0,-0.007
04/08/90 01:00,0,0,24.35,2.1,0,-0.007
04/08/90 02:00,0,0,24,2.7999,0,-0.007
04/08/90 03:00,0,0,23.65,3.4001,0,-0.007
04/08/90 04:00,0,0,23.38,1.3001,0,-0.007
04/08/90 05:00,0,0,23.28,1.2001,0,-0.007
04/08/90 06:00,40.243,54.305,23.74,1.4001,25.163,12.379
04/08/90 07:00,176.59,212.2,24.71,1.6001,30.484,58.201
04/08/90 08:00,296.99,328.51,25.69,2.3,35.97,104.75
04/08/90 09:00,458.63,498.9,26.85,2.3,43.054,162.02
04/08/90 10:00,541.41,573.5,27.81,2.9999,47.085,189.62
04/08/90 11:00,721.61,755.5,28.94,3.7,55.039,247.17
04/08/90 12:00,822.14,846.1,29.96,3.4001,59.973,277.08
04/08/90 13:00,843.46,853.31,30.75,3.4001,61.571,282.18
04/08/90 14:00,796.23,793.1,31.26,2.3,60.276,267.62
04/08/90 15:00,603.81,591.61,31.33,2.3,53.052,207.8
04/08/90 16:00,386.43,374.6,30.92,1.8,44.414,133.36
04/08/90 17:00,191.44,182.1,30.12,1.8,36.138,59.169
04/08/90 18:00,8.6131,8.8988,29.04,2.3,29.367,1.3587
04/08/90 19:00,0,0,28.2,1.7,0,-0.007
04/08/90 20:00,0,0,27.36,1.3001,0,-0.007
04/08/90 21:00,0,0,26.51,1.6001,0,-0.007
04/08/90 22:00,0,0,25.67,1.2001,0,-0.007
04/08/90 23:00,0,0,24.83,0.6999,0,-0.007
05/08/90 00:00,0,0,24.64,0.2,0,-0.007
05/08/90 01:00,0,0,24.23,0.1,0,-0.007
05/08/90 02:00,0,0,24.02,0.6999,0,-0.007
05/08/90 03:00,0,0,23.81,0.4999,0,-0.007
05/08/90 04:00,0,0,23.66,0.2,0,-0.007
05/08/90 05:00,0,0,23.65,0.8999,0,-0.007
05/08/90 06:00,41.799,58.299,24.38,0.4999,25.858,12.901
05/08/90 07:00,169.72,201.2,25.51,1.3001,31.093,55.967
05/08/90 08:00,334.75,378.49,27.11,1.3001,38.699,117.11
05/08/90 09:00,497.2,544.99,28.8,1.8,46.46,174.08
05/08/90 10:00,583.07,619.1,30.19,2.1,51.039,201.36
05/08/90 11:00,653.38,680.69,31.38,1.6001,54.888,222.91
05/08/90 12:00,757.82,778.69,32.41,2.9999,59.968,254.72
05/08/90 13:00,757.17,764.3,33.38,3.7,60.993,253.95
05/08/90 14:00,659.19,659.2,33.89,2.9999,57.727,222.94
05/08/90 15:00,629.56,616.3,34.21,1.6001,56.933,213.35
05/08/90 16:00,429.3,413,33.96,1.4001,49.002,145.88
05/08/90 17:00,188.1,178.6,32.98,1.3001,38.929,57.628
05/08/90 18:00,10.736,11.099,31.85,1.2001,32.253,2.0071
05/08/90 19:00,0,0,30.93,0.9999,0,-0.007
05/08/90 20:00,0,0,30.02,2,0,-0.007
05/08/90 21:00,0,0,29.11,1.4001,0,-0.007
05/08/90 22:00,0,0,28.2,0.8999,0,-0.007
05/08/90 23:00,0,0,27.29,1.2001,0,-0.007
06/08/90 00:00,0,0,26.43,1.2001,0,-0.007
06/08/90 01:00,0,0,25.51,1.3001,0,-0.007
06/08/90 02:00,0,0,25.02,1.3001,0,-0.007
06/08/90 03:00,0,0,24.52,1.3001,0,-0.007
06/08/90 04:00,0,0,24.27,1.2001,0,-0.007
06/08/90 05:00,0,0,24.19,0.8999,0,-0.007
06/08/90 06:00,39.682,47.493,24.61,1.1001,26.015,12.132
06/08/90 07:00,165.74,192.4,25.42,1.2001,30.933,55.249
06/08/90 08:00,328.65,369.81,26.68,0.6999,38.056,115.24
06/08/90 09:00,514.03,563.8,28.12,0.6999,46.379,180.17
06/08/90 10:00,756.38,815.01,29.82,1.4001,57.244,256.86
06/08/90 11:00,870.56,914.2,31.28,0.9999,63.14,289.27
06/08/90 12:00,849.42,872.7,32.26,0.8999,63.368,282.26
06/08/90 13:00,744.53,753.01,32.67,0.4999,59.716,250.34
06/08/90 14:00,632.28,631.6,32.85,0.8999,55.656,215.46
06/08/90 15:00,432.15,431.2,32.5,0.5999,47.852,149.81
06/08/90 16:00,256.64,257.4,31.89,0.6999,40.859,88.546
06/08/90 17:00,142.96,138.09,30.98,0.6999,35.635,44.915
06/08/90 18:00,0,2.298,29.89,0.1,0,-0.007
06/08/90 19:00,0,0,29.25,0.1,0,-0.007
06/08/90 20:00,0,0,28.6,0.1,0,-0.007
06/08/90 21:00,0,0,27.95,0,0,-0.007
06/08/90 22:00,0,0,27.3,0.4,0,-0.007
06/08/90 23:00,0,0,26.66,0.9999,0,-0.007
07/08/90 00:00,0,0,25.99,1.4001,0,-0.007
07/08/90 01:00,0,0,26.14,1.6001,0,-0.007
07/08/90 02:00,0,0,26,0.8999,0,-0.007
07/08/90 03:00,0,0,25.54,1.2001,0,-0.007
07/08/90 04:00,0,0,25.61,2.1,0,-0.007
07/08/90 05:00,0,0,25.51,1.3001,0,-0.007
07/08/90 06:00,21.774,22.003,25.97,2.4999,26.752,5.765
07/08/90 07:00,78.906,82.094,26.44,3.2001,29.204,26.089
07/08/90 08:00,145.18,151.3,27.02,2.3,32.084,50.111
07/08/90 09:00,204.14,212.3,27.58,2.7999,34.705,71.433
07/08/90 10:00,252.85,262.11,28.07,4,36.906,88.86
07/08/90 11:00,270.76,279.69,28.56,2.3,38.037,95.174
07/08/90 12:00,279.64,287.91,28.89,1.8,38.685,98.243
07/08/90 13:00,269.88,277.49,29.21,1.8,38.662,94.617
07/08/90 14:00,237.63,244.29,29.34,2.7999,37.656,83.015
07/08/90 15:00,181.73,186.91,29.34,1.8,35.7,62.933
07/08/90 16:00,113.38,116.91,29.1,3.2001,33.073,38.269
07/08/90 17:00,48.588,50.296,28.67,2.4999,30.391,15.059
07/08/90 18:00,0,1.4016,28.37,2.3,0,-0.007
07/08/90 19:00,0,0,27.25,2.1,0,-0.007
07/08/90 20:00,0,0,26.49,2.3,0,-0.007
07/08/90 21:00,0,0,25.25,2.1,0,-0.007
07/08/90 22:00,0,0,26.34,4.4,0,-0.007
07/08/90 23:00,0,0,26.31,5.1001,0,-0.007
08/08/90 00:00,0,0,26.14,6.2,0,-0.007
08/08/90 01:00,0,0,25.34,5.1001,0,-0.007
08/08/90 02:00,0,0,25.51,4,0,-0.007
08/08/90 03:00,0,0,25.58,4.2,0,-0.007
08/08/90 04:00,0,0,25.48,2.7999,0,-0.007
08/08/90 05:00,0,0,25.47,2.4999,0,-0.007
08/08/90 06:00,38.829,45.602,25.93,2.9999,27.307,11.757
08/08/90 07:00,163.93,188.7,27.05,2,32.527,54.431
08/08/90 08:00,298.93,328.8,28.32,4.2,38.699,104.42
08/08/90 09:00,436.84,470.5,29.66,5.3001,45.111,152.8
08/08/90 10:00,530.64,559.21,30.85,5.9,49.777,183.83
08/08/90 11:00,567.52,588.4,31.79,3.8,52.145,195.54
08/08/90 12:00,498.99,510.7,32.15,4.6999,49.917,172.26
08/08/90 13:00,473.17,481.3,32.5,7.3001,49.339,163.52
08/08/90 14:00,438.4,443.51,32.7,6.5999,48.277,151.74
08/08/90 15:00,294.45,300.99,32.43,7.9,42.781,102.07
08/08/90 16:00,176.73,181.01,32.05,8.4,38.238,60.329
08/08/90 17:00,53.088,54.892,31.32,8.5999,33.2,16.435
08/08/90 18:00,0,1.4994,30.43,7.3001,0,-0.007
08/08/90 19:00,0,0,29.83,6.9999,0,-0.007
08/08/90 20:00,0,0,29.13,7.3001,0,-0.007
08/08/90 21:00,0,0,28.43,5.9,0,-0.007
08/08/90 22:00,0,0,27.72,6.5999,0,-0.007
08/08/90 23:00,0,0,27,6.2,0,-0.007
09/08/90 00:00,0,0,26.35,6.9999,0,-0.007
09/08/90 01:00,0,0,25.65,8.4,0,-0.007
09/08/90 02:00,0,0,25.29,10.1,0,-0.007
09/08/90 03:00,0,0,24.92,12.4,0,-0.007
09/08/90 04:00,0,0,24.67,9.8,0,-0.007
09/08/90 05:00,0,0,24.64,6.5999,0,-0.007
09/08/90 06:00,39.914,48.601,25.09,5.9,26.504,12.188
09/08/90 07:00,162.71,186.7,26.11,6.9999,31.548,54.271
09/08/90 08:00,281.61,308.2,27.21,7.3001,36.98,98.794
09/08/90 09:00,330.57,350.8,28.01,7.3001,39.619,116.82
09/08/90 10:00,779.61,835.8,30.12,6.9999,58.391,263.24
09/08/90 11:00,277.6,286.41,30.08,8.9999,39.881,97.733
09/08/90 12:00,686.3,701.6,31.06,10.5,55.924,234.55
09/08/90 13:00,726.24,732.1,31.88,12.4,58.216,245.6
09/08/90 14:00,849.83,841.39,32.65,8.9999,63.733,281.53
09/08/90 15:00,516.36,508.89,32.78,6.9999,51.231,177.9
09/08/90 16:00,114.28,117.8,31.95,7.3001,35.965,38.139
09/08/90 17:00,162.7,155.7,31.28,5.1001,36.548,51.137
09/08/90 18:00,0,2.6077,30.33,3.7,0,-0.007
09/08/90 19:00,0,0,29.78,4,0,-0.007
09/08/90 20:00,0,0,29.24,2.9999,0,-0.007
09/08/90 21:00,0,0,28.69,1.8,0,-0.007
09/08/90 22:00,0,0,28.14,0.4,0,-0.007
09/08/90 23:00,0,0,27.6,0.8999,0,-0.007
10/08/90 00:00,0,0,27.17,0.6999,0,-0.007
10/08/90 01:00,0,0,26.66,0.6999,0,-0.007
10/08/90 02:00,0,0,26.38,0.9999,0,-0.007
10/08/90 03:00,0,0,26.33,1.3001,0,-0.007
10/08/90 04:00,0,0,26.23,2.4999,0,-0.007
10/08/90 05:00,0,0,25.4,2.7999,0,-0.007
10/08/90 06:00,38.728,42.098,26.29,2,27.664,11.703
10/08/90 07:00,140.42,152.5,27.4,3.2001,32.216,47.42
10/08/90 08:00,256.69,277,28.48,2,37.404,89.576
10/08/90 09:00,345.22,365,29.53,3.4001,41.665,121.11
10/08/90 10:00,443.16,463.31,30.51,1.7,46.198,154.39
10/08/90 11:00,489.82,506.5,31.33,1.6001,48.756,169.83
10/08/90 12:00,469.91,480.7,31.88,1.8,48.599,162.91
10/08/90 13:00,443.18,450.4,32.23,1.8,47.976,153.66
10/08/90 14:00,394.35,399,32.41,2.7999,46.38,136.92
10/08/90 15:00,305.76,308.61,32.37,2.4999,43.15,106.35
10/08/90 16:00,187.92,191.89,31.99,2.9999,38.567,64.31
10/08/90 17:00,50.27,52.007,31.33,3.2001,33.113,15.458
10/08/90 18:00,0,1.4016,30.62,5.3001,0,-0.007
10/08/90 19:00,0,0,29.98,5.3001,0,-0.007
10/08/90 20:00,0,0,29.33,5.6001,0,-0.007
10/08/90 21:00,0,0,28.69,5.1001,0,-0.007
10/08/90 22:00,0,0,28.05,4.6999,0,-0.007
10/08/90 23:00,0,0,27.4,5.1001,0,-0.007
11/08/90 00:00,0,0,26.86,5.3001,0,-0.007
11/08/90 01:00,0,0,26.25,4.6999,0,-0.007
11/08/90 02:00,0,0,25.92,6.5999,0,-0.007
11/08/90 03:00,0,0,25.59,7.9,0,-0.007
11/08/90 04:00,0,0,25.35,8.5999,0,-0.007
11/08/90 05:00,0,0,25.29,5.6001,0,-0.007
11/08/90 06:00,40.048,69.903,25.93,5.9,27.349,12.185
11/08/90 07:00,203.64,272.99,27.43,5.3001,33.72,62.811
11/08/90 08:00,424.2,506.4,29.3,5.1001,43.995,145.89
11/08/90 09:00,636.44,712.39,31.21,5.6001,54.108,217.94
11/08/90 10:00,816.62,877.49,32.94,5.9,62.731,271.37
11/08/90 11:00,573.19,593.4,33.46,5.9,54.067,196.15
11/08/90 12:00,535.12,547.19,33.71,5.9,52.834,183.05
11/08/90 13:00,507.9,515.71,33.82,7.3001,51.954,174.17
11/08/90 14:00,441.43,445.8,33.72,5.9,49.417,152.1
11/08/90 15:00,346.09,348.19,33.29,5.3001,45.525,119.89
11/08/90 16:00,219.43,220.6,32.53,7.9,40.208,75.288
11/08/90 17:00,87.038,88.906,31.72,4.4,34.741,28.003
11/08/90 18:00,0,2.3958,30.71,5.1001,0,-0.007
11/08/90 19:00,0,0,30.19,4.6999,0,-0.007
11/08/90 20:00,0,0,29.66,4.2,0,-0.007
11/08/90 21:00,0,0,29.14,7.3001,0,-0.007
11/08/90 22:00,0,0,28.62,8.5999,0,-0.007
11/08/90 23:00,0,0,28.1,7.9,0,-0.007
12/08/90 00:00,0,0,27.6,5.3001,0,-0.007
12/08/90 01:00,0,0,27.28,4.4,0,-0.007
12/08/90 02:00,0,0,27.38,4.4,0,-0.007
12/08/90 03:00,0,0,26.89,3.7,0,-0.007
12/08/90 04:00,0,0,25.48,4.6999,0,-0.007
12/08/90 05:00,0,0,26.5,3.8,0,-0.007
12/08/90 06:00,32.235,33.9,27.54,4.2,28.689,9.3528
12/08/90 07:00,118.39,125.81,28.41,5.9,32.513,39.761
12/08/90 08:00,217.96,230.6,29.31,3.7,36.906,75.662
12/08/90 09:00,294.13,308.3,30.17,5.1001,40.476,102.76
12/08/90 10:00,362.21,376.89,30.97,5.3001,43.704,126.05
12/08/90 11:00,411.04,423.8,31.68,5.3001,46.257,143.13
12/08/90 12:00,434.81,446.99,32.27,4.6999,47.622,149.97
12/08/90 13:00,354.45,363.6,32.41,4.4,44.897,122.81
12/08/90 14:00,262.96,269.8,32.43,4.4,41.668,91.001
12/08/90 15:00,215.94,221.49,32.42,4.6999,39.999,74.332
12/08/90 16:00,138.41,142.3,32.07,5.3001,36.924,46.706
12/08/90 17:00,52.919,54.697,31.54,5.3001,33.414,16.354
12/08/90 18:00,0,1.3039,30.91,4.6999,0,-0.007
12/08/90 19:00,0,0,30.42,5.6001,0,-0.007
12/08/90 20:00,0,0,30.25,6.5999,0,-0.007
12/08/90 21:00,0,0,29.9,5.6001,0,-0.007
12/08/90 22:00,0,0,29.63,4.4,0,-0.007
12/08/90 23:00,0,0,29.34,5.1001,0,-0.007
13/08/90 00:00,0,0,28.04,5.6001,0,-0.007
13/08/90 01:00,0,0,27.29,4.2,0,-0.007
13/08/90 02:00,0,0,28.25,4.2,0,-0.007
13/08/90 03:00,0,0,28.36,2.7999,0,-0.007
13/08/90 04:00,0,0,28.37,2.7999,0,-0.007
13/08/90 05:00,0,0,28.14,2.7999,0,-0.007
13/08/90 06:00,13.42,13.202,28.33,1.7,28.819,2.8693
13/08/90 07:00,44.97,46.107,28.88,1.8,30.48,13.816
13/08/90 08:00,94.141,97.398,29.28,2.3,32.586,31.311
13/08/90 09:00,142.25,147.3,29.69,2.9999,34.671,48.589
13/08/90 10:00,157.71,163,30.01,2.9999,35.534,54.112
13/08/90 11:00,168.22,173.49,30.27,2.7999,36.167,57.88
13/08/90 12:00,181.72,187.01,30.39,2.4999,36.762,62.726
13/08/90 13:00,177.49,182.6,30.59,1.6001,36.812,61.128
13/08/90 14:00,145.04,149.41,30.69,1.4001,35.776,49.416
13/08/90 15:00,121.21,125.01,30.09,2,34.341,40.949
13/08/90 16:00,70.258,72.706,30.38,1.2001,32.859,22.625
13/08/90 17:00,24.654,25.702,30.31,1.4001,31.202,6.6829
13/08/90 18:00,0,1.092,30.14,0.9999,0,-0.007
13/08/90 19:00,0,0,29.6,0.4,0,-0.007
13/08/90 20:00,0,0,29.16,0.1,0,-0.007
13/08/90 21:00,0,0,28.85,0.3,0,-0.007
13/08/90 22:00,0,0,27.67,0.5999,0,-0.007
13/08/90 23:00,0,0,26.08,1.2001,0,-0.007
14/08/90 00:00,0,0,27.53,2,0,-0.007
14/08/90 01:00,0,0,26.69,4,0,-0.007
14/08/90 02:00,0,0,26.64,3.8,0,-0.007
14/08/90 03:00,0,0,26.42,3.7,0,-0.007
14/08/90 04:00,0,0,26.29,4.4,0,-0.007
14/08/90 05:00,0,0,26.28,6.2,0,-0.007
14/08/90 06:00,25.724,26.403,26.51,4.6999,27.43,7.1191
14/08/90 07:00,146.84,163.89,27.44,3.2001,32.406,48.984
14/08/90 08:00,282,307.4,28.67,4,38.473,98.429
14/08/90 09:00,370.52,392.3,29.71,3.7,42.753,129.79
14/08/90 10:00,602.45,635.5,31.2,4.2,52.796,206.85
14/08/90 11:00,816.62,848.4,32.78,4.6999,62.648,272.17
14/08/90 12:00,643.44,655.4,33.64,4.6999,56.864,218.12
14/08/90 13:00,453.72,460.1,33.8,5.6001,49.957,156.26
