PVSYST 7.4.7
,File,File date,Description
Project,standalone without shading 24-03-2026_Project.PRJ,25/03/26 14h01,standalone without shading 24-03-2026,
Geographical Site,George Town_MN81.SIT,25/03/26 14h01,George Town;India;Asia;,
Weather data,George Town_MN81_SYN.MET,29/12/25 19h12,George Town;Meteonorm 8.1 (1996-2015);Synthetic,
Simulation variant,standalone without shading 24-03-2026_Project.VC0,25/03/26 14h01,New simulation variant,
Simulation date,,25/03/26 20h53

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,GlobHor,WindVel,T_Amb,GlobInc,TArray,E_Load
    ,W/m²,m/s,°C,W/m²,°C,kW

11/04/90 11:00,974.4,2.3,36.93,958.41,72.38,75
11/04/90 12:00,975,2.7999,37.95,979.31,74.236,75
11/04/90 13:00,930.1,1.6001,38.6,955.15,73.974,75
11/04/90 14:00,796.8,1.3001,38.82,835.97,69.61,75
11/04/90 15:00,609.5,0.7999,38.55,656.48,62.403,75
11/04/90 16:00,378.3,0.6999,37.66,423.72,52.562,75
11/04/90 17:00,142.3,0.8999,36.3,174.2,41.681,75
11/04/90 18:00,1.092,0.7999,34.79,0,0,75
11/04/90 19:00,0,0.9999,33.62,0,0,75
11/04/90 20:00,0,0.8999,32.44,0,0,75
11/04/90 21:00,0,0.8999,31.52,0,0,75
11/04/90 22:00,0,0.9999,30.47,0,0,75
11/04/90 23:00,0,0.6999,29.43,0,0,75
12/04/90 00:00,0,0.6999,28.64,0,0,75
12/04/90 01:00,0,0.7999,27.78,0,0,75
12/04/90 02:00,0,2.4999,26.93,0,0,75
12/04/90 03:00,0,3.6001,26.47,0,0,75
12/04/90 04:00,0,2.4999,26.01,0,0,75
12/04/90 05:00,0,2.4999,25.68,0,0,75
12/04/90 06:00,30.005,3.9,26.07,28.942,27.103,75
12/04/90 07:00,295.7,2.9999,28.02,235.88,35.452,75
12/04/90 08:00,540.81,3.9,29.86,467.99,46.204,75
12/04/90 09:00,751.8,5.4001,31.55,693.08,56.601,75
12/04/90 10:00,922,6.2,33,880.09,65.311,75
12/04/90 11:00,1007.3,6.4999,34.35,989.14,70.939,75
12/04/90 12:00,1015.8,7.1001,35.31,1020.3,73.143,75
12/04/90 13:00,954.09,7.5001,35.88,975.53,71.952,75
12/04/90 14:00,821.39,7.5001,36.06,859.15,67.664,75
12/04/90 15:00,619.2,8.1,35.75,665.66,59.883,75
12/04/90 16:00,381,5.8,34.85,425.73,49.78,75
12/04/90 17:00,141.31,5.8,33.51,171.87,38.804,75
12/04/90 18:00,0.7986,4.3,32.21,0,0,75
12/04/90 19:00,0,3.6001,31.46,0,0,75
12/04/90 20:00,0,2.9999,30.71,0,0,75
12/04/90 21:00,0,2.1,29.96,0,0,75
12/04/90 22:00,0,2.4999,29.21,0,0,75
12/04/90 23:00,0,2,28.46,0,0,75
13/04/90 00:00,0,2,28.01,0,0,75
13/04/90 01:00,0,1.8,27.53,0,0,75
13/04/90 02:00,0,1.5001,27.06,0,0,75
13/04/90 03:00,0,2.4999,26.81,0,0,75
13/04/90 04:00,0,1.3001,26.56,0,0,75
13/04/90 05:00,0,1.5001,26.38,0,0,75
13/04/90 06:00,31.7,1.6001,26.81,30.462,27.896,75
13/04/90 07:00,337.89,1.2001,28.95,261.47,37.08,75
13/04/90 08:00,615.79,1.6001,30.95,526.62,49.382,75
13/04/90 09:00,856.09,1.3001,32.7,781.4,61.072,75
13/04/90 10:00,1007.2,1.6001,34.42,961.41,69.86,75
13/04/90 11:00,605.2,1.6001,34.49,594.74,55.911,75
13/04/90 12:00,597.29,1.1001,34.51,591.67,55.725,75
13/04/90 13:00,532.4,1.6001,34.32,531.23,53.316,75
13/04/90 14:00,453.81,3.2001,33.94,455.47,50.161,75
13/04/90 15:00,323.7,2.4999,33.27,325.26,44.757,75
13/04/90 16:00,156.9,2.7999,32.45,153.88,37.844,75
13/04/90 17:00,59.097,2,31.54,57.654,33.569,75
13/04/90 18:00,0.603,1.3001,30.66,0,0,75
13/04/90 19:00,0,1.8,30.07,0,0,75
13/04/90 20:00,0,2.3,29.48,0,0,75
13/04/90 21:00,0,3.4001,28.9,0,0,75
13/04/90 22:00,0,4.7999,28.31,0,0,75
13/04/90 23:00,0,8.1,27.73,0,0,75
14/04/90 00:00,0,6.7999,27.26,0,0,75
14/04/90 01:00,0,7.5001,26.75,0,0,75
14/04/90 02:00,0,11.7,26.24,0,0,75
14/04/90 03:00,0,7.1001,25.96,0,0,75
14/04/90 04:00,0,5.8,25.68,0,0,75
14/04/90 05:00,0,8.1,25.49,0,0,75
14/04/90 06:00,31.097,5.1001,25.93,29.901,26.996,75
14/04/90 07:00,244.99,8.1,27.54,203.77,34.131,75
14/04/90 08:00,452.31,8.1,29.12,403.5,43.193,75
14/04/90 09:00,636.39,8.7999,30.6,593.19,51.867,75
14/04/90 10:00,777.8,8.1,31.9,745.99,59.052,75
14/04/90 11:00,827,6.7999,32.81,812.93,62.538,75
14/04/90 12:00,819.9,9.2001,33.57,822.2,63.669,75
14/04/90 13:00,775.91,8.7999,34.04,792,62.978,75
14/04/90 14:00,649.69,7.5001,34.15,668.51,58.35,75
14/04/90 15:00,480,5.1001,33.81,501.32,51.745,75
14/04/90 16:00,287.7,6.4999,33,300.22,43.497,75
14/04/90 17:00,101.7,6.7999,32.05,109.21,35.653,75
14/04/90 18:00,0.603,5.8,30.98,0,0,75
14/04/90 19:00,0,6.7999,30.54,0,0,75
14/04/90 20:00,0,6.2,30.1,0,0,75
14/04/90 21:00,0,3.9,29.66,0,0,75
14/04/90 22:00,0,3.6001,29.22,0,0,75
14/04/90 23:00,0,4.4,28.78,0,0,75
15/04/90 00:00,0,5.1001,28.54,0,0,75
15/04/90 01:00,0,5.4001,28.3,0,0,75
15/04/90 02:00,0,7.1001,28.07,0,0,75
15/04/90 03:00,0,6.2,27.95,0,0,75
15/04/90 04:00,0,11.7,27.84,0,0,75
15/04/90 05:00,0,9.2001,27.76,0,0,75
15/04/90 06:00,40.697,6.7999,28.31,37.674,29.65,75
15/04/90 07:00,320.7,7.1001,30.19,249.43,38.001,75
15/04/90 08:00,502.99,7.1001,31.63,441.95,47.088,75
15/04/90 09:00,625.7,7.5001,32.67,583.41,53.578,75
15/04/90 10:00,804.4,10.3,33.98,770.89,62.082,75
15/04/90 11:00,391.69,10.3,33.82,383.13,47.433,75
15/04/90 12:00,521.7,8.1,33.99,515.77,52.406,75
15/04/90 13:00,518.71,6.2,34.11,516.77,52.579,75
15/04/90 14:00,129.29,6.4999,33.16,125.5,37.574,75
15/04/90 15:00,243.1,9.8,32.69,238.93,41.087,75
15/04/90 16:00,30.2,11.7,32.01,28.979,33.049,75
15/04/90 17:00,11.197,8.7999,31.32,10.592,31.715,75
15/04/90 18:00,0.603,6.2,30.73,0,0,75
15/04/90 19:00,0,6.2,30.36,0,0,75
15/04/90 20:00,0,4.7999,30,0,0,75
15/04/90 21:00,0,4.3,29.63,0,0,75
15/04/90 22:00,0,4.5999,29.27,0,0,75
15/04/90 23:00,0,4.1,28.9,0,0,75
16/04/90 00:00,0,2.1,28.51,0,0,75
16/04/90 01:00,0,1.6001,28.08,0,0,75
16/04/90 02:00,0,2.1,27.66,0,0,75
16/04/90 03:00,0,2,27.43,0,0,75
16/04/90 04:00,0,2.1,27.2,0,0,75
16/04/90 05:00,0,2.4999,27.04,0,0,75
16/04/90 06:00,22.003,2.7999,27.37,21.817,28.154,75
16/04/90 07:00,200.3,3.9,28.79,174.99,34.615,75
16/04/90 08:00,327.5,3.4001,29.92,303.43,40.505,75
16/04/90 09:00,434.7,4.4,30.91,412.81,45.491,75
16/04/90 10:00,533.99,3.4001,31.82,515.57,50.243,75
16/04/90 11:00,599.3,0.9999,32.47,585.75,53.42,75
16/04/90 12:00,534.81,0.5999,32.91,528.48,51.773,75
16/04/90 13:00,523.69,0.8999,33.21,521.37,51.825,75
16/04/90 14:00,601.5,1.5001,33.59,616.78,55.843,75
16/04/90 15:00,501.4,1.5001,33.71,523.16,52.448,75
16/04/90 16:00,315.21,1.5001,33.36,336.92,45.136,75
16/04/90 17:00,139.9,1.6001,32.61,160.9,37.653,75
16/04/90 18:00,1.9069,1.8,31.86,0,0,75
16/04/90 19:00,0,1.5001,31.17,0,0,75
16/04/90 20:00,0,1.8,30.49,0,0,75
16/04/90 21:00,0,3.2001,29.8,0,0,75
16/04/90 22:00,0,2.1,29.12,0,0,75
16/04/90 23:00,0,2,28.43,0,0,75
17/04/90 00:00,0,1.2001,27.77,0,0,75
17/04/90 01:00,0,1.1001,27.06,0,0,75
17/04/90 02:00,0,2.3,26.68,0,0,75
17/04/90 03:00,0,1.8,26.3,0,0,75
17/04/90 04:00,0,1.2001,26.03,0,0,75
17/04/90 05:00,0,1.1001,25.98,0,0,75
17/04/90 06:00,84.196,0.5999,26.58,36.789,27.859,75
17/04/90 07:00,325.7,0.4,27.99,248.51,35.69,75
17/04/90 08:00,594.2,0.4999,29.71,509.93,47.537,75
17/04/90 09:00,777.7,0.3,31.28,713.02,57.039,75
17/04/90 10:00,655.01,0.5999,32,628.38,54.677,75
17/04/90 11:00,611.6,0.4999,32.41,599.13,53.943,75
17/04/90 12:00,679.19,0.5999,32.74,674.52,57.094,75
17/04/90 13:00,548.11,1.1001,32.84,550.18,52.569,75
17/04/90 14:00,326.21,0.8999,32.48,319.82,43.736,75
17/04/90 15:00,258.41,0.9999,31.95,253.82,40.863,75
17/04/90 16:00,250.6,0.8999,31.49,259.73,40.554,75
17/04/90 17:00,149.89,0.9999,30.88,171.05,36.234,75
17/04/90 18:00,3.0967,0.6999,30.08,0,0,75
17/04/90 19:00,0,1.1001,29.54,0,0,75
17/04/90 20:00,0,0.8999,28.99,0,0,75
17/04/90 21:00,0,1.3001,28.45,0,0,75
17/04/90 22:00,0,0.3,27.9,0,0,75
17/04/90 23:00,0,0.1,27.36,0,0,75
18/04/90 00:00,0,0.4,27.08,0,0,75
18/04/90 01:00,0,0.6999,26.81,0,0,75
18/04/90 02:00,0,0.3,26.67,0,0,75
18/04/90 03:00,0,0.5999,26.53,0,0,75
18/04/90 04:00,0,0.9999,26.44,0,0,75
18/04/90 05:00,0,0.9999,26.44,0,0,75
18/04/90 06:00,55.3,0.4999,26.93,44.049,28.482,75
18/04/90 07:00,186.5,0.3,27.86,167.06,33.5,75
18/04/90 08:00,347.2,1.2001,29.04,319.19,40.166,75
18/04/90 09:00,459.4,1.2001,30.14,434.81,45.503,75
18/04/90 10:00,569.39,1.5001,31.2,547.81,50.722,75
18/04/90 11:00,592.6,2,32.01,580.26,52.84,75
18/04/90 12:00,609.09,2.4999,32.55,604.72,54.305,75
18/04/90 13:00,547.29,2.3,32.98,544.31,52.418,75
18/04/90 14:00,514.4,1.5001,33.26,520.64,51.897,75
18/04/90 15:00,382.31,1.2001,33.24,385.82,46.91,75
18/04/90 16:00,223.11,0.8999,32.78,225.62,40.668,75
18/04/90 17:00,86.592,1.2001,32.19,88.47,35.188,75
18/04/90 18:00,0.7008,1.2001,31.44,0,0,75
18/04/90 19:00,0,0.4999,30.67,0,0,75
18/04/90 20:00,0,0.7999,29.91,0,0,75
18/04/90 21:00,0,0.8999,29.15,0,0,75
18/04/90 22:00,0,0.5999,28.39,0,0,75
18/04/90 23:00,0,0.5999,27.62,0,0,75
19/04/90 00:00,0,0.2,26.87,0,0,75
19/04/90 01:00,0,0.2,26.08,0,0,75
19/04/90 02:00,0,0.4,25.66,0,0,75
19/04/90 03:00,0,0.6999,25.24,0,0,75
19/04/90 04:00,0,0.4,24.95,0,0,75
19/04/90 05:00,0,1.1001,24.91,0,0,75
19/04/90 06:00,69.593,0.6999,25.45,33.762,26.613,75
19/04/90 07:00,241.51,0.8999,26.55,205.29,33.301,75
19/04/90 08:00,441.5,2.3,27.91,393.93,41.635,75
19/04/90 09:00,654.09,2.7999,29.41,604.67,51.079,75
19/04/90 10:00,843.59,2.7999,30.92,801.65,60.15,75
19/04/90 11:00,946.6,3.2001,32.23,922.94,66.124,75
19/04/90 12:00,959.41,3.6001,33.19,955.19,68.355,75
19/04/90 13:00,858.7,5.8,33.85,871.13,65.803,75
19/04/90 14:00,697.1,6.2,34.06,718.8,60.204,75
19/04/90 15:00,530.41,4.5999,33.9,556.63,53.896,75
19/04/90 16:00,317.7,5.4001,33.2,341.62,45.128,75
19/04/90 17:00,123.2,4.7999,32.28,139.89,36.664,75
19/04/90 18:00,1.092,3.9,31.21,0,0,75
19/04/90 19:00,0,2,30.38,0,0,75
19/04/90 20:00,0,1.2001,29.56,0,0,75
19/04/90 21:00,0,0.9999,28.74,0,0,75
19/04/90 22:00,0,0.5999,27.91,0,0,75
19/04/90 23:00,0,0.8999,27.09,0,0,75
20/04/90 00:00,0,0.6999,26.49,0,0,75
20/04/90 01:00,0,0.4,25.85,0,0,75
20/04/90 02:00,0,0.9999,25.51,0,0,75
20/04/90 03:00,0,0.4,25.17,0,0,75
20/04/90 04:00,0,0.2,24.94,0,0,75
20/04/90 05:00,0,0.4999,24.9,0,0,75
20/04/90 06:00,74.401,0.4,25.5,33.61,26.645,75
20/04/90 07:00,255.29,0.5999,26.72,206.57,33.356,75
20/04/90 08:00,463.31,1.2001,28.21,408.99,42.466,75
20/04/90 09:00,659.41,1.5001,29.76,608.43,51.576,75
20/04/90 10:00,823.2,2.3,31.25,782.55,59.752,75
20/04/90 11:00,905.61,3.9,32.39,882.33,64.753,75
20/04/90 12:00,929.3,5.1001,33.5,924.49,67.519,75
20/04/90 13:00,869.6,4.5999,34.23,881.36,66.625,75
20/04/90 14:00,756.2,5.1001,34.58,781.64,63.158,75
20/04/90 15:00,578.1,5.8,34.54,610.33,56.562,75
20/04/90 16:00,361,3.4001,33.91,390.15,47.538,75
20/04/90 17:00,137.51,2.4999,32.8,157.77,37.661,75
20/04/90 18:00,1.4016,2.9999,31.75,0,0,75
20/04/90 19:00,0,2.3,31.01,0,0,75
20/04/90 20:00,0,2.9999,30.27,0,0,75
20/04/90 21:00,0,3.1001,29.52,0,0,75
20/04/90 22:00,0,3.6001,28.78,0,0,75
20/04/90 23:00,0,4.3,28.04,0,0,75
21/04/90 00:00,0,4.4,27.51,0,0,75
21/04/90 01:00,0,3.6001,26.96,0,0,75
21/04/90 02:00,0,4.7999,26.67,0,0,75
21/04/90 03:00,0,4.1,26.38,0,0,75
21/04/90 04:00,0,3.2001,26.17,0,0,75
21/04/90 05:00,0,3.9,26.15,0,0,75
21/04/90 06:00,86.706,3.9,26.78,50.883,28.529,75
21/04/90 07:00,302.4,3.9,28.05,236.99,35.548,75
21/04/90 08:00,542.91,2.4999,29.59,468.72,45.964,75
21/04/90 09:00,787.59,3.9,31.24,717.9,57.173,75
21/04/90 10:00,925.8,5.1001,32.57,875.71,64.655,75
21/04/90 11:00,569.9,3.9,32.85,556.85,52.84,75
21/04/90 12:00,522.7,3.2001,32.96,515.07,51.325,75
21/04/90 13:00,475.4,2.4999,32.95,471.26,49.725,75
21/04/90 14:00,400.71,3.6001,32.72,398.73,46.85,75
21/04/90 15:00,243.59,4.1,32.27,238.63,40.649,75
21/04/90 16:00,95.1,4.7999,31.51,92.16,34.754,75
21/04/90 17:00,15.092,5.8,30.69,14.357,31.22,75
21/04/90 18:00,0.603,5.4001,29.97,0,0,75
21/04/90 19:00,0,4.7999,29.37,0,0,75
21/04/90 20:00,0,3.6001,28.78,0,0,75
21/04/90 21:00,0,3.2001,28.19,0,0,75
21/04/90 22:00,0,2.7999,27.59,0,0,75
21/04/90 23:00,0,2.9999,27,0,0,75
22/04/90 00:00,0,1.8,26.55,0,0,75
22/04/90 01:00,0,1.5001,26.09,0,0,75
22/04/90 02:00,0,2.9999,25.84,0,0,75
22/04/90 03:00,0,3.6001,25.6,0,0,75
22/04/90 04:00,0,2.4999,25.43,0,0,75
22/04/90 05:00,0,2.3,25.41,0,0,75
22/04/90 06:00,79.095,1.8,26.07,47.092,27.686,75
22/04/90 07:00,252.39,2.9999,27.29,204.97,33.902,75
22/04/90 08:00,484.01,2,28.9,424.25,43.701,75
22/04/90 09:00,682.8,2.3,30.54,626.47,53.046,75
22/04/90 10:00,862.79,3.1001,32.16,818.06,62,75
22/04/90 11:00,866.39,3.6001,33.29,842.72,64.158,75
22/04/90 12:00,906.5,3.4001,34.36,899.63,67.439,75
22/04/90 13:00,840.4,3.4001,35.04,849.64,66.225,75
22/04/90 14:00,701.51,3.2001,35.31,721.04,61.581,75
22/04/90 15:00,544.29,3.9,35.22,569.49,55.725,75
22/04/90 16:00,311.8,3.6001,34.49,328.99,45.982,75
22/04/90 17:00,113.91,2.9999,33.36,125.19,37.329,75
22/04/90 18:00,0.603,2.7999,32.27,0,0,75
22/04/90 19:00,0,2.7999,31.51,0,0,75
22/04/90 20:00,0,2.4999,30.75,0,0,75
22/04/90 21:00,0,1.8,29.99,0,0,75
22/04/90 22:00,0,1.5001,29.23,0,0,75
22/04/90 23:00,0,0.5999,28.47,0,0,75
23/04/90 00:00,0,0.4,27.83,0,0,75
23/04/90 01:00,0,0.3,27.16,0,0,75
23/04/90 02:00,0,0.4,26.81,0,0,75
23/04/90 03:00,0,1.3001,26.46,0,0,75
23/04/90 04:00,0,1.6001,26.21,0,0,75
23/04/90 05:00,0,2.3,26.18,0,0,75
23/04/90 06:00,67.605,3.4001,26.72,47.505,28.367,75
23/04/90 07:00,252.1,5.1001,27.91,204.8,34.527,75
23/04/90 08:00,505.7,6.2,29.57,438.27,44.872,75
23/04/90 09:00,698.6,8.1,31.2,639.01,54.186,75
23/04/90 10:00,764.91,8.7999,32.46,726.41,58.861,75
23/04/90 11:00,814.4,8.1,33.47,790.99,62.302,75
23/04/90 12:00,917.99,8.1,34.57,909.77,68.039,75
23/04/90 13:00,867.6,6.7999,35.3,875.72,67.478,75
23/04/90 14:00,697.5,10.3,35.56,715.36,61.605,75
23/04/90 15:00,526.81,7.1001,35.43,548.84,55.159,75
23/04/90 16:00,327.59,6.7999,34.78,349.2,46.976,75
23/04/90 17:00,122.2,6.2,33.71,133.79,37.947,75
23/04/90 18:00,0.7986,5.8,32.51,0,0,75
23/04/90 19:00,0,5.1001,31.75,0,0,75
23/04/90 20:00,0,5.8,30.89,0,0,75
23/04/90 21:00,0,6.2,30.02,0,0,75
23/04/90 22:00,0,5.1001,29.15,0,0,75
23/04/90 23:00,0,3.6001,28.29,0,0,75
24/04/90 00:00,0,3.4001,27.6,0,0,75
24/04/90 01:00,0,3.4001,26.89,0,0,75
24/04/90 02:00,0,4.4,26.51,0,0,75
24/04/90 03:00,0,3.4001,26.14,0,0,75
24/04/90 04:00,0,2,25.88,0,0,75
24/04/90 05:00,0,1.5001,25.84,0,0,75
24/04/90 06:00,74.694,2.1,26.44,41.922,27.865,75
24/04/90 07:00,239.6,1.2001,27.53,204.52,34.296,75
24/04/90 08:00,408.59,2.4999,28.77,368.3,41.609,75
24/04/90 09:00,667,1.3001,30.37,612.2,52.333,75
24/04/90 10:00,644.8,2.1,31.36,615.42,53.516,75
24/04/90 11:00,756.71,2.9999,32.33,735.52,59.029,75
24/04/90 12:00,757.7,3.6001,32.98,749.67,60.236,75
24/04/90 13:00,862.69,4.5999,33.83,869.6,65.726,75
24/04/90 14:00,744.5,5.1001,34.27,763.09,62.096,75
24/04/90 15:00,525,4.7999,34.25,546.37,53.87,75
24/04/90 16:00,334.31,5.1001,33.73,355.17,46.12,75
24/04/90 17:00,98.196,5.4001,32.69,102.98,36.074,75
24/04/90 18:00,0.7986,4.4,31.8,0,0,75
24/04/90 19:00,0,2.7999,30.9,0,0,75
24/04/90 20:00,0,2,30.01,0,0,75
24/04/90 21:00,0,2.1,29.11,0,0,75
24/04/90 22:00,0,2.9999,28.21,0,0,75
24/04/90 23:00,0,3.9,27.32,0,0,75
25/04/90 00:00,0,3.1001,26.6,0,0,75
25/04/90 01:00,0,2.1,25.78,0,0,75
25/04/90 02:00,0,2.7999,25.32,0,0,75
25/04/90 03:00,0,2.1,24.85,0,0,75
25/04/90 04:00,0,1.5001,24.51,0,0,75
25/04/90 05:00,0,1.3001,24.54,0,0,75
25/04/90 06:00,93.698,2.3,24.99,38.137,26.231,75
25/04/90 07:00,320,2.9999,26.23,234.76,33.442,75
25/04/90 08:00,569.51,2.7999,27.71,481.16,44.492,75
25/04/90 09:00,785.6,2.7999,29.2,707.01,54.716,75
25/04/90 10:00,940.8,3.6001,30.54,880.66,62.804,75
25/04/90 11:00,1025.7,3.9,31.64,986.27,68.019,75
25/04/90 12:00,1029,3.6001,32.45,1011.6,69.832,75
25/04/90 13:00,955.5,3.9,32.86,959.6,68.236,75
25/04/90 14:00,815.2,2.4999,33.04,835.27,63.621,75
25/04/90 15:00,614.99,1.8,32.82,644.46,56.088,75
25/04/90 16:00,371,2,32.2,399.4,46.103,75
25/04/90 17:00,138.6,2.1,31.15,157.71,35.927,75
25/04/90 18:00,0.8964,3.4001,29.99,0,0,75
25/04/90 19:00,0,2.3,29.18,0,0,75
25/04/90 20:00,0,1.5001,28.36,0,0,75
25/04/90 21:00,0,1.6001,27.55,0,0,75
25/04/90 22:00,0,0.6999,26.74,0,0,75
25/04/90 23:00,0,1.5001,25.93,0,0,75
26/04/90 00:00,0,3.6001,25.71,0,0,75
26/04/90 01:00,0,3.4001,25.5,0,0,75
26/04/90 02:00,0,3.9,25.4,0,0,75
26/04/90 03:00,0,4.3,25.3,0,0,75
26/04/90 04:00,0,3.4001,25.23,0,0,75
26/04/90 05:00,0,2.7999,25.24,0,0,75
26/04/90 06:00,81.295,3.2001,25.99,44.977,27.506,75
26/04/90 07:00,270.7,4.1,27.4,212.25,34.148,75
26/04/90 08:00,487.4,4.3,29.11,423.7,43.893,75
26/04/90 09:00,676.9,4.7999,30.83,618.34,53.037,75
26/04/90 10:00,822.1,6.2,32.42,775.72,60.688,75
26/04/90 11:00,925.2,5.8,33.87,894.57,66.737,75
26/04/90 12:00,943.91,6.2,35.11,931.78,69.436,75
26/04/90 13:00,886,5.4001,35.94,890.66,68.699,75
26/04/90 14:00,760.99,5.1001,36.35,779.11,64.85,75
26/04/90 15:00,595.19,6.4999,36.38,622.18,58.882,75
26/04/90 16:00,361.8,7.5001,35.72,384.97,49.164,75
26/04/90 17:00,134.8,6.7999,34.56,148.09,39.197,75
26/04/90 18:00,1.5972,5.8,33.22,0,0,75
26/04/90 19:00,0,5.1001,32.32,0,0,75
26/04/90 20:00,0,5.1001,31.38,0,0,75
26/04/90 21:00,0,4.7999,30.44,0,0,75
26/04/90 22:00,0,4.7999,29.51,0,0,75
26/04/90 23:00,0,4.3,28.57,0,0,75
27/04/90 00:00,0,4.5999,27.6,0,0,75
27/04/90 01:00,0,4.1,26.56,0,0,75
27/04/90 02:00,0,3.2001,26,0,0,75
27/04/90 03:00,0,3.6001,25.44,0,0,75
27/04/90 04:00,0,2.3,25.04,0,0,75
27/04/90 05:00,0,2,24.96,0,0,75
27/04/90 06:00,83.202,3.6001,25.53,50.773,27.251,75
27/04/90 07:00,277,2.9999,26.66,215.36,33.484,75
27/04/90 08:00,498.2,3.9,28.04,430.44,43.044,75
27/04/90 09:00,683.1,5.1001,29.41,621.46,51.717,75
27/04/90 10:00,833.8,4.7999,30.69,784.02,59.258,75
27/04/90 11:00,893.5,4.4,31.71,863.32,63.33,75
27/04/90 12:00,911.8,3.9,32.49,899.38,65.504,75
27/04/90 13:00,888.1,3.6001,32.98,891.58,65.681,75
27/04/90 14:00,757.39,4.3,33.23,774.22,61.461,75
27/04/90 15:00,546.9,5.1001,33.05,567.71,53.448,75
27/04/90 16:00,331,5.8,32.48,350.63,44.683,75
27/04/90 17:00,123.7,5.4001,31.52,132.85,35.734,75
27/04/90 18:00,1.3039,6.2,30.46,0,0,75
27/04/90 19:00,0,4.4,29.67,0,0,75
27/04/90 20:00,0,3.6001,28.88,0,0,75
27/04/90 21:00,0,3.2001,28.09,0,0,75
27/04/90 22:00,0,3.9,27.3,0,0,75
27/04/90 23:00,0,3.2001,26.51,0,0,75
28/04/90 00:00,0,2.4999,26.17,0,0,75
28/04/90 01:00,0,2.1,25.81,0,0,75
28/04/90 02:00,0,2.9999,25.63,0,0,75
28/04/90 03:00,0,2.9999,25.46,0,0,75
28/04/90 04:00,0,2.1,25.34,0,0,75
28/04/90 05:00,0.0978,0.5999,25.33,0,0,75
28/04/90 06:00,90.797,0.6999,26.13,61.209,28.22,75
28/04/90 07:00,282.1,1.1001,27.52,226.27,34.818,75
28/04/90 08:00,498.3,2.7999,29.17,430.05,44.175,75
28/04/90 09:00,637.31,3.2001,30.66,585.3,51.592,75
28/04/90 10:00,826.3,2.9999,32.2,777.66,60.534,75
28/04/90 11:00,910.3,3.4001,33.52,878.39,65.755,75
28/04/90 12:00,953.61,4.5999,34.73,939.02,69.322,75
28/04/90 13:00,877.49,4.7999,35.51,879.81,67.876,75
28/04/90 14:00,725.69,4.1,35.83,739.64,62.797,75
28/04/90 15:00,552.39,4.7999,35.74,572.32,56.354,75
28/04/90 16:00,308.39,4.3,34.97,321.42,46.185,75
28/04/90 17:00,116.3,4.4,33.82,123.72,37.79,75
28/04/90 18:00,0.8964,4.7999,32.55,0,0,75
28/04/90 19:00,0,5.8,31.76,0,0,75
28/04/90 20:00,0,5.4001,30.85,0,0,75
28/04/90 21:00,0,4.7999,29.95,0,0,75
28/04/90 22:00,0,2.4999,29.05,0,0,75
28/04/90 23:00,0,2.4999,28.14,0,0,75
29/04/90 00:00,0,2.4999,27.26,0,0,75
29/04/90 01:00,0,2.9999,26.32,0,0,75
29/04/90 02:00,0,4.1,25.82,0,0,75
29/04/90 03:00,0,3.6001,25.32,0,0,75
29/04/90 04:00,0,2.1,24.97,0,0,75
29/04/90 05:00,0.0978,1.2001,24.91,0,0,75
29/04/90 06:00,91.808,1.3001,25.57,62.265,27.693,75
29/04/90 07:00,287.5,2.1,26.79,231.26,34.259,75
29/04/90 08:00,500.5,1.5001,28.21,432,43.27,75
29/04/90 09:00,659.99,1.5001,29.54,602.27,51.119,75
29/04/90 10:00,826.2,1.2001,30.85,776.64,59.109,75
29/04/90 11:00,937.7,2,32.01,903.47,65.145,75
29/04/90 12:00,950.61,2.4999,32.82,935.02,67.204,75
29/04/90 13:00,906.7,1.3001,33.5,907.71,66.868,75
29/04/90 14:00,740,1.3001,33.73,753.31,61.166,75
29/04/90 15:00,540.2,2.1,33.52,558.31,53.568,75
29/04/90 16:00,320.31,2.7999,32.78,333.62,44.394,75
29/04/90 17:00,128.01,2.4999,31.9,133.73,36.217,75
29/04/90 18:00,1.2061,2.4999,30.82,0,0,75
29/04/90 19:00,0,2,29.94,0,0,75
29/04/90 20:00,0,1.5001,29.06,0,0,75
29/04/90 21:00,0,1.5001,28.19,0,0,75
29/04/90 22:00,0,1.2001,27.31,0,0,75
29/04/90 23:00,0,2.1,26.43,0,0,75
30/04/90 00:00,0,3.4001,25.89,0,0,75
30/04/90 01:00,0,4.3,25.27,0,0,75
30/04/90 02:00,0,4.3,24.92,0,0,75
30/04/90 03:00,0,4.1,24.56,0,0,75
30/04/90 04:00,0,2.3,24.42,0,0,75
30/04/90 05:00,0.0978,1.6001,24.32,0,0,75
30/04/90 06:00,89.998,2.1,24.81,51.474,26.532,75
30/04/90 07:00,301.6,2.4999,26.02,230.74,33.298,75
30/04/90 08:00,508.1,2.9999,27.36,434.97,42.511,75
30/04/90 09:00,715.1,3.9,28.76,646.99,51.998,75
30/04/90 10:00,868.9,3.4001,30.06,813.7,59.707,75
30/04/90 11:00,949.81,4.1,31.13,913.62,64.642,75
30/04/90 12:00,940.89,4.1,31.9,924.47,65.846,75
30/04/90 13:00,879.81,3.9,32.38,880.12,64.631,75
30/04/90 14:00,750.2,3.4001,32.42,763.55,60.219,75
30/04/90 15:00,546.49,2.7999,32.33,564.55,52.597,75
